,tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,gh_repo_age,gh_repo_num_commits,tr_job_id,tr_build_number,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_num_test_suites_run,tr_log_num_test_suites_ok,tr_log_num_test_suites_failed,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,tr_original_commit,tr_duration,tr_status,tr_jobs
1762127,54920545,datastax/java-driver,False,,,java,,2.0,,,merge_found,,,,8,62cf2ad7250ada62990fd0519a8e3727e9aeae45,1,62cf2ad7250ada62990fd0519a8e3727e9aeae45,,,0,,0,0,0,0,2,0,0,0,0,2,231,16435,588.560997870399,24.2166108913903,70.6419227258899,True,,,2015-03-18 19:31:27,972.31,1313,54920547,14,java,ok,0.0,java-maven,junit,True,False,114.0,0.0,114.0,0.0,,,,,8.53,26.37,62cf2ad7250ada62990fd0519a8e3727e9aeae45,306.0,passed,"[54920546, 54920547, 54920548]"
1762128,54920545,datastax/java-driver,False,,,java,,2.0,,,merge_found,,,,8,62cf2ad7250ada62990fd0519a8e3727e9aeae45,1,62cf2ad7250ada62990fd0519a8e3727e9aeae45,,,0,,0,0,0,0,2,0,0,0,0,2,231,16435,588.560997870399,24.2166108913903,70.6419227258899,True,,,2015-03-18 19:31:27,972.31,1313,54920548,14,java,ok,0.0,java-maven,junit,True,False,114.0,0.0,114.0,0.0,,,,,8.84,21.73,62cf2ad7250ada62990fd0519a8e3727e9aeae45,306.0,passed,"[54920546, 54920547, 54920548]"
1762173,54922384,datastax/java-driver,False,,,java,,2.0,,,build_found,62cf2ad7250ada62990fd0519a8e3727e9aeae45,54920545.0,,8,a2337c344616f5774a0c3fe3e6384ec303232f65,1,a2337c344616f5774a0c3fe3e6384ec303232f65,,,0,,0,0,0,0,1,0,0,0,0,1,6,16435,588.560997870399,24.2166108913903,70.6419227258899,True,,,2015-03-18 19:46:24,972.32,1314,54922385,15,java,ok,0.0,java-maven,junit,True,False,114.0,0.0,114.0,0.0,,,,,8.83,24.93,a2337c344616f5774a0c3fe3e6384ec303232f65,333.0,passed,"[54922385, 54922386, 54922387]"
1762174,54922384,datastax/java-driver,False,,,java,,2.0,,,build_found,62cf2ad7250ada62990fd0519a8e3727e9aeae45,54920545.0,,8,a2337c344616f5774a0c3fe3e6384ec303232f65,1,a2337c344616f5774a0c3fe3e6384ec303232f65,,,0,,0,0,0,0,1,0,0,0,0,1,6,16435,588.560997870399,24.2166108913903,70.6419227258899,True,,,2015-03-18 19:46:24,972.32,1314,54922386,15,java,ok,0.0,java-maven,junit,True,False,114.0,0.0,114.0,0.0,,,,,14.02,38.67,a2337c344616f5774a0c3fe3e6384ec303232f65,333.0,passed,"[54922385, 54922386, 54922387]"
1762175,54922384,datastax/java-driver,False,,,java,,2.0,,,build_found,62cf2ad7250ada62990fd0519a8e3727e9aeae45,54920545.0,,8,a2337c344616f5774a0c3fe3e6384ec303232f65,1,a2337c344616f5774a0c3fe3e6384ec303232f65,,,0,,0,0,0,0,1,0,0,0,0,1,6,16435,588.560997870399,24.2166108913903,70.6419227258899,True,,,2015-03-18 19:46:24,972.32,1314,54922387,15,java,ok,0.0,java-maven,junit,True,False,114.0,0.0,114.0,0.0,,,,,7.34,20.13,a2337c344616f5774a0c3fe3e6384ec303232f65,333.0,passed,"[54922385, 54922386, 54922387]"
1764633,55007627,datastax/java-driver,False,,,java,,2.0,,,merge_found,,,,8,b9d89cd4ef2142a89c48e7380086d51af0d2a239,1,b9d89cd4ef2142a89c48e7380086d51af0d2a239,,,0,,0,0,1,0,8,0,0,0,0,9,190,16435,592.21174323091,24.2166108913903,70.7027684818984,True,,,2015-03-19 11:16:58,972.98,1316,55007628,22,java,ok,0.0,java-maven,junit,True,False,114.0,0.0,114.0,0.0,,,,,8.57,24.72,b9d89cd4ef2142a89c48e7380086d51af0d2a239,324.0,passed,"[55007628, 55007629, 55007630]"
1764634,55007627,datastax/java-driver,False,,,java,,2.0,,,merge_found,,,,8,b9d89cd4ef2142a89c48e7380086d51af0d2a239,1,b9d89cd4ef2142a89c48e7380086d51af0d2a239,,,0,,0,0,1,0,8,0,0,0,0,9,190,16435,592.21174323091,24.2166108913903,70.7027684818984,True,,,2015-03-19 11:16:58,972.98,1316,55007629,22,java,ok,0.0,java-maven,junit,True,False,114.0,0.0,114.0,0.0,,,,,14.87,45.56,b9d89cd4ef2142a89c48e7380086d51af0d2a239,324.0,passed,"[55007628, 55007629, 55007630]"
1764635,55007627,datastax/java-driver,False,,,java,,2.0,,,merge_found,,,,8,b9d89cd4ef2142a89c48e7380086d51af0d2a239,1,b9d89cd4ef2142a89c48e7380086d51af0d2a239,,,0,,0,0,1,0,8,0,0,0,0,9,190,16435,592.21174323091,24.2166108913903,70.7027684818984,True,,,2015-03-19 11:16:58,972.98,1316,55007630,22,java,ok,0.0,java-maven,junit,True,False,114.0,0.0,114.0,0.0,,,,,5.97,16.11,b9d89cd4ef2142a89c48e7380086d51af0d2a239,324.0,passed,"[55007628, 55007629, 55007630]"
1788627,55975610,datastax/java-driver,False,,,java,,2.0,,,build_found,b9d89cd4ef2142a89c48e7380086d51af0d2a239,55007627.0,,8,16a3a35a9ff6277aa4a127284274ec49f7503204,1,16a3a35a9ff6277aa4a127284274ec49f7503204,,,0,,0,0,0,0,1,0,0,0,0,1,61,16435,592.21174323091,24.2166108913903,70.7027684818984,True,,,2015-03-26 17:07:41,980.2,1317,55975611,68,java,ok,1.0,java-maven,junit,True,False,114.0,0.0,114.0,0.0,,,,,11.98,30.26,16a3a35a9ff6277aa4a127284274ec49f7503204,323.0,passed,"[55975611, 55975612, 55975613]"
1788628,55975610,datastax/java-driver,False,,,java,,2.0,,,build_found,b9d89cd4ef2142a89c48e7380086d51af0d2a239,55007627.0,,8,16a3a35a9ff6277aa4a127284274ec49f7503204,1,16a3a35a9ff6277aa4a127284274ec49f7503204,,,0,,0,0,0,0,1,0,0,0,0,1,61,16435,592.21174323091,24.2166108913903,70.7027684818984,True,,,2015-03-26 17:07:41,980.2,1317,55975612,68,java,ok,1.0,java-maven,junit,True,False,114.0,0.0,114.0,0.0,,,,,12.64,32.97,16a3a35a9ff6277aa4a127284274ec49f7503204,323.0,passed,"[55975611, 55975612, 55975613]"
