project,algorithm,ci_skip,batch_size,builds_saved,median_delay,testall_size
sparklemotion-nokogiri.csv,BATCHSTOP4,0,-1,48.601338596190146,-1,5827
CloudSlang-cloud-slang.csv,BATCHSTOP4,0,-1,46.56523743660673,-1,2169
floragunncom-search-guard.csv,BATCHSTOP4,0,-1,66.0460021905805,-1,3652
apache-sling.csv,BATCHSTOP4,0,-1,0.6645215444879726,-1,14296
mybatis-mybatis-3.csv,BATCHSTOP4,0,-1,70.94374709437471,-1,2151
apache-pdfbox.csv,BATCHSTOP4,0,-1,15.676457498887409,-1,8988
structr-structr.csv,BATCHSTOP4,0,-1,20.780254777070063,-1,2512
orbeon-orbeon-forms.csv,BATCHSTOP4,0,-1,19.027882441597587,-1,2654
puniverse-quasar.csv,BATCHSTOP4,0,-1,50.67087608524072,-1,1267
p6spy-p6spy.csv,BATCHSTOP4,0,-1,24.689440993788825,-1,1288
grails-grails-core.csv,BATCHSTOP4,0,-1,14.312617702448216,-1,1062
SpongePowered-SpongeCommon.csv,BATCHSTOP4,0,-1,49.93270524899059,-1,3715
killbill-killbill.csv,BATCHSTOP4,0,-1,32.80200031254884,-1,6399
junit-team-junit5.csv,BATCHSTOP4,0,-1,66.15566037735849,-1,1696
square-wire.csv,BATCHSTOP4,0,-1,68.53832442067736,-1,1122
nutzam-nutz.csv,BATCHSTOP4,0,-1,25.476869107651833,-1,4561
rackerlabs-blueflood.csv,BATCHSTOP4,0,-1,44.38405797101449,-1,2208
yegor256-takes.csv,BATCHSTOP4,0,-1,44.2517904259329,-1,2653
geotools-geotools.csv,BATCHSTOP4,0,-1,30.699300699300704,-1,4290
CloudifySource-cloudify.csv,BATCHSTOP4,0,-1,39.879564879564875,-1,5148
dreamhead-moco.csv,BATCHSTOP4,0,-1,40.70215175537939,-1,4415
osmdroid-osmdroid.csv,BATCHSTOP4,0,-1,18.1390977443609,-1,1064
naver-pinpoint.csv,BATCHSTOP4,0,-1,62.23155929038282,-1,2142
SonarSource-sonar-java.csv,BATCHSTOP4,0,-1,52.01372436892411,-1,12241
apache-zeppelin.csv,BATCHSTOP4,0,-1,17.90591805766313,-1,4613
geoserver-geoserver.csv,BATCHSTOP4,0,-1,18.562651275367713,-1,5371
apache-jackrabbit-oak.csv,BATCHSTOP4,0,-1,14.029535864978904,-1,7584
JabRef-jabref.csv,BATCHSTOP4,0,-1,60.866526904262756,-1,2862
linkedin-gobblin.csv,BATCHSTOP4,0,-1,20.281933256616803,-1,3476
sakaiproject-sakai.csv,BATCHSTOP4,0,-1,57.57176718461944,-1,3797
deeplearning4j-deeplearning4j.csv,BATCHSTOP4,0,-1,1.9021739130434812,-1,1840
checkstyle-checkstyle.csv,BATCHSTOP4,0,-1,78.49089703271078,-1,46743
jOOQ-jOOQ.csv,BATCHSTOP4,0,-1,48.97131266299623,-1,3451
apache-nifi.csv,BATCHSTOP4,0,-1,27.616050354051925,-1,1271
SpongePowered-SpongeForge.csv,BATCHDIVIDE4,0,-1,48.51579955314396,-1,3133
DSpace-DSpace.csv,BATCHDIVIDE4,0,-1,65.79949238578679,-1,1576
essentials-Essentials.csv,BATCHDIVIDE4,0,-1,-3.370786516853941,-1,89
xetorthio-jedis.csv,BATCHDIVIDE4,0,-1,55.213567839195974,-1,1592
samtools-htsjdk.csv,BATCHDIVIDE4,0,-1,68.57811585722644,-1,1709
caelum-vraptor4.csv,BATCHDIVIDE4,0,-1,48.669467787114854,-1,1428
cloudfoundry-uaa.csv,BATCHDIVIDE4,0,-1,68.53146853146853,-1,286
keycloak-keycloak.csv,BATCHDIVIDE4,0,-1,53.548387096774185,-1,2325
open-keychain-open-keychain.csv,BATCHDIVIDE4,0,-1,37.1845204711161,-1,1783
ratpack-ratpack.csv,BATCHDIVIDE4,0,-1,11.567164179104472,-1,1876
apache-tajo.csv,BATCHDIVIDE4,0,-1,34.34343434343434,-1,1287
Graylog2-graylog2-server.csv,BATCHDIVIDE4,0,-1,66.8991756499683,-1,3154
typetools-checker-framework.csv,BATCHDIVIDE4,0,-1,40.25803630002187,-1,4573
dropwizard-dropwizard.csv,BATCHDIVIDE4,0,-1,68.61386138613861,-1,2020
ngageoint-geowave.csv,BATCHDIVIDE4,0,-1,57.22563053851397,-1,2934
FasterXML-jackson-databind.csv,BATCHDIVIDE4,0,-1,45.06916555109326,-1,2241
sparklemotion-nokogiri.csv,BATCHDIVIDE4,0,-1,48.84159945083233,-1,5827
CloudSlang-cloud-slang.csv,BATCHDIVIDE4,0,-1,47.34900875979714,-1,2169
floragunncom-search-guard.csv,BATCHDIVIDE4,0,-1,66.64841182913473,-1,3652
apache-sling.csv,BATCHDIVIDE4,0,-1,0.6785114717403506,-1,14296
mybatis-mybatis-3.csv,BATCHDIVIDE4,0,-1,72.19897721989771,-1,2151
apache-pdfbox.csv,BATCHDIVIDE4,0,-1,15.932354250111258,-1,8988
structr-structr.csv,BATCHDIVIDE4,0,-1,21.33757961783439,-1,2512
orbeon-orbeon-forms.csv,BATCHDIVIDE4,0,-1,19.10324039186134,-1,2654
puniverse-quasar.csv,BATCHDIVIDE4,0,-1,49.9605367008682,-1,1267
p6spy-p6spy.csv,BATCHDIVIDE4,0,-1,26.164596273291927,-1,1288
grails-grails-core.csv,BATCHDIVIDE4,0,-1,15.065913370998118,-1,1062
