,project,algorithm,batch_size,total_duration,testall_duration,time_saved,builds_saved,total_builds,testall_size
48,osmdroid-osmdroid.csv,BATCHDIVIDE4,8,10044546.0,11350519.0,11.505843917797947,2.1616541353383525,1041,1064
49,osmdroid-osmdroid.csv,BATCHDIVIDE4,16,11161492.0,11350519.0,1.6653599716453442,8.364661654135332,975,1064
50,DSpace-DSpace.csv,BATCHBISECT,2,628775.0,1063649.0,40.885104014576235,40.48223350253807,938,1576
51,DSpace-DSpace.csv,BATCHBISECT,4,451872.0,1063649.0,57.51681240710046,57.10659898477157,676,1576
52,DSpace-DSpace.csv,BATCHBISECT,8,385646.0,1063649.0,63.74311450487896,62.753807106598984,587,1576
53,DSpace-DSpace.csv,BATCHBISECT,16,380061.0,1063649.0,64.26819373684364,63.515228426395936,575,1576
54,DSpace-DSpace.csv,BATCHSTOP4,4,407759.0,1063649.0,61.6641392038163,58.24873096446701,658,1576
55,DSpace-DSpace.csv,BATCHSTOP4,8,377778.0,1063649.0,64.4828322125062,63.89593908629442,569,1576
56,DSpace-DSpace.csv,BATCHSTOP4,16,403440.0,1063649.0,62.07019420880384,64.65736040609137,557,1576
57,DSpace-DSpace.csv,BATCHDIVIDE4,4,407759.0,1063649.0,61.6641392038163,58.24873096446701,658,1576
58,DSpace-DSpace.csv,BATCHDIVIDE4,8,377778.0,1063649.0,64.4828322125062,63.89593908629442,569,1576
59,DSpace-DSpace.csv,BATCHDIVIDE4,16,681799.0,1063649.0,35.9000008461438,58.18527918781726,659,1576
60,apache-nifi.csv,BATCHBISECT,2,3358716.0,4088637.0,17.85242857216231,13.139260424862314,1104,1271
61,apache-nifi.csv,BATCHBISECT,4,3222664.0,4088637.0,21.179992256588193,13.611329661683712,1098,1271
62,apache-nifi.csv,BATCHBISECT,8,3300270.0,4088637.0,19.28190250198294,10.070810385523217,1143,1271
63,apache-nifi.csv,BATCHBISECT,16,3417416.0,4088637.0,16.41674230311959,6.372934697088908,1190,1271
64,apache-nifi.csv,BATCHSTOP4,4,2353451.0,4088637.0,42.43922852530073,25.96380802517703,941,1271
65,apache-nifi.csv,BATCHSTOP4,8,2730182.0,4088637.0,33.22513101554381,22.42328874901652,986,1271
66,apache-nifi.csv,BATCHSTOP4,16,3031448.0,4088637.0,25.856758621516164,18.725413060582213,1033,1271
67,apache-nifi.csv,BATCHDIVIDE4,4,2353451.0,4088637.0,42.43922852530073,25.96380802517703,941,1271
68,apache-nifi.csv,BATCHDIVIDE4,8,2730182.0,4088637.0,33.22513101554381,22.42328874901652,986,1271
69,apache-nifi.csv,BATCHDIVIDE4,16,3375440.0,4088637.0,17.443392504641523,25.88512981904013,942,1271
70,caelum-vraptor4.csv,BATCHBISECT,2,158940.0,228882.0,30.55810417595093,32.07282913165267,970,1428
71,caelum-vraptor4.csv,BATCHBISECT,4,135350.0,228882.0,40.864725054831744,42.08683473389356,827,1428
72,caelum-vraptor4.csv,BATCHBISECT,8,134026.0,228882.0,41.44318906685541,43.207282913165265,811,1428
