,project,algorithm,batch_size,update_method,factor,num_of_builds,builds_saved,testall_size
103,p6spy-p6spy.csv,BATCHSTOP4,-1,stagger,3,927,28.027950310559007,1288
104,p6spy-p6spy.csv,BATCHSTOP4,-1,stagger,4,984,23.602484472049696,1288
105,p6spy-p6spy.csv,BATCHDIVIDE4,-1,stagger,2,977,24.14596273291926,1288
106,p6spy-p6spy.csv,BATCHDIVIDE4,-1,stagger,3,965,25.077639751552795,1288
107,p6spy-p6spy.csv,BATCHDIVIDE4,-1,stagger,4,1055,18.090062111801245,1288
108,p6spy-p6spy.csv,BATCHBISECT,-1,random_linear,-1,1150,10.714285714285708,1288
109,p6spy-p6spy.csv,BATCHSTOP4,-1,random_linear,-1,963,25.232919254658384,1288
110,p6spy-p6spy.csv,BATCHDIVIDE4,-1,random_linear,-1,1032,19.875776397515523,1288
111,p6spy-p6spy.csv,BATCHBISECT,-1,random_exponential,-1,1108,13.975155279503099,1288
112,p6spy-p6spy.csv,BATCHSTOP4,-1,random_exponential,-1,938,27.173913043478265,1288
113,p6spy-p6spy.csv,BATCHDIVIDE4,-1,random_exponential,-1,965,25.077639751552795,1288
114,p6spy-p6spy.csv,BATCHBISECT,-1,random_random,-1,1166,9.472049689440993,1288
115,p6spy-p6spy.csv,BATCHSTOP4,-1,random_random,-1,949,26.31987577639751,1288
116,p6spy-p6spy.csv,BATCHDIVIDE4,-1,random_random,-1,1050,18.47826086956522,1288
117,apache-tajo.csv,BATCHBISECT,-1,linear,1,928,27.8943278943279,1287
118,apache-tajo.csv,BATCHBISECT,-1,linear,2,958,25.563325563325563,1287
119,apache-tajo.csv,BATCHBISECT,-1,linear,3,963,25.174825174825173,1287
120,apache-tajo.csv,BATCHBISECT,-1,linear,4,1003,22.06682206682207,1287
121,apache-tajo.csv,BATCHSTOP4,-1,linear,1,779,39.47163947163947,1287
122,apache-tajo.csv,BATCHSTOP4,-1,linear,2,787,38.85003885003885,1287
123,apache-tajo.csv,BATCHSTOP4,-1,linear,3,819,36.36363636363637,1287
124,apache-tajo.csv,BATCHSTOP4,-1,linear,4,816,36.5967365967366,1287
125,apache-tajo.csv,BATCHDIVIDE4,-1,linear,1,814,36.75213675213675,1287
126,apache-tajo.csv,BATCHDIVIDE4,-1,linear,2,832,35.35353535353535,1287
127,apache-tajo.csv,BATCHDIVIDE4,-1,linear,3,870,32.400932400932405,1287
128,apache-tajo.csv,BATCHDIVIDE4,-1,linear,4,874,32.09013209013209,1287
129,apache-tajo.csv,BATCHBISECT,-1,exponential,2,950,26.184926184926184,1287
130,apache-tajo.csv,BATCHBISECT,-1,exponential,3,922,28.360528360528363,1287
131,apache-tajo.csv,BATCHBISECT,-1,exponential,4,969,24.70862470862471,1287
132,apache-tajo.csv,BATCHSTOP4,-1,exponential,2,845,34.34343434343434,1287
133,apache-tajo.csv,BATCHSTOP4,-1,exponential,3,776,39.7047397047397,1287
134,apache-tajo.csv,BATCHSTOP4,-1,exponential,4,871,32.32323232323232,1287
135,apache-tajo.csv,BATCHDIVIDE4,-1,exponential,2,901,29.992229992229994,1287
136,apache-tajo.csv,BATCHDIVIDE4,-1,exponential,3,777,39.62703962703963,1287
137,apache-tajo.csv,BATCHDIVIDE4,-1,exponential,4,950,26.184926184926184,1287
138,apache-tajo.csv,BATCHBISECT,-1,stagger,2,911,29.215229215229215,1287
139,apache-tajo.csv,BATCHBISECT,-1,stagger,3,931,27.661227661227656,1287
140,apache-tajo.csv,BATCHBISECT,-1,stagger,4,975,24.24242424242425,1287
141,apache-tajo.csv,BATCHSTOP4,-1,stagger,2,801,37.76223776223776,1287
142,apache-tajo.csv,BATCHSTOP4,-1,stagger,3,785,39.00543900543901,1287
143,apache-tajo.csv,BATCHSTOP4,-1,stagger,4,857,33.411033411033415,1287
144,apache-tajo.csv,BATCHDIVIDE4,-1,stagger,2,859,33.255633255633256,1287
145,apache-tajo.csv,BATCHDIVIDE4,-1,stagger,3,853,33.72183372183372,1287
146,apache-tajo.csv,BATCHDIVIDE4,-1,stagger,4,945,26.573426573426573,1287
147,apache-tajo.csv,BATCHBISECT,-1,random_linear,-1,1014,21.212121212121218,1287
148,apache-tajo.csv,BATCHSTOP4,-1,random_linear,-1,830,35.50893550893551,1287
149,apache-tajo.csv,BATCHDIVIDE4,-1,random_linear,-1,913,29.059829059829056,1287
150,apache-tajo.csv,BATCHBISECT,-1,random_exponential,-1,997,22.53302253302253,1287
151,apache-tajo.csv,BATCHSTOP4,-1,random_exponential,-1,829,35.58663558663558,1287
152,apache-tajo.csv,BATCHDIVIDE4,-1,random_exponential,-1,867,32.634032634032636,1287
153,apache-tajo.csv,BATCHBISECT,-1,random_random,-1,981,23.776223776223773,1287
154,apache-tajo.csv,BATCHSTOP4,-1,random_random,-1,820,36.28593628593629,1287
155,apache-tajo.csv,BATCHDIVIDE4,-1,random_random,-1,954,25.87412587412588,1287
156,osmdroid-osmdroid.csv,BATCHBISECT,-1,linear,1,901,15.319548872180448,1064
157,osmdroid-osmdroid.csv,BATCHBISECT,-1,linear,2,929,12.687969924812023,1064
158,osmdroid-osmdroid.csv,BATCHBISECT,-1,linear,3,930,12.593984962406012,1064
159,osmdroid-osmdroid.csv,BATCHBISECT,-1,linear,4,935,12.12406015037594,1064
160,osmdroid-osmdroid.csv,BATCHSTOP4,-1,linear,1,832,21.80451127819549,1064
161,osmdroid-osmdroid.csv,BATCHSTOP4,-1,linear,2,821,22.838345864661648,1064
162,osmdroid-osmdroid.csv,BATCHSTOP4,-1,linear,3,832,21.80451127819549,1064
163,osmdroid-osmdroid.csv,BATCHSTOP4,-1,linear,4,825,22.4624060150376,1064
164,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,linear,1,835,21.522556390977442,1064
165,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,linear,2,834,21.616541353383454,1064
166,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,linear,3,852,19.924812030075188,1064
167,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,linear,4,859,19.266917293233078,1064
