,project,Dynamic Baseline BATCHBISECT,BATCHBISECT random_linear -1.0,BATCHBISECT exponential 2.0,BATCHBISECT stagger 2.0,BATCHBISECT random_exponential -1.0,BATCHBISECT linear 2.0,BATCHBISECT random_random -1.0,BATCHBISECT linear 4.0,BATCHBISECT linear 1.0,BATCHBISECT stagger 3.0,BATCHBISECT linear 3.0,BATCHBISECT stagger_mfu 2.0,BATCHBISECT stagger_mfu 3.0,BATCHBISECT exponential 3.0,Dynamic Baseline BATCHSTOP4,BATCHSTOP4 linear 2.0,BATCHSTOP4 exponential 3.0,BATCHSTOP4 stagger_mfu 3.0,BATCHSTOP4 random_exponential -1.0,BATCHSTOP4 linear 3.0,BATCHSTOP4 linear 4.0,BATCHSTOP4 random_random -1.0,BATCHSTOP4 random_linear -1.0,BATCHSTOP4 stagger_mfu 2.0,BATCHSTOP4 exponential 2.0,BATCHSTOP4 linear 1.0,BATCHSTOP4 stagger 2.0,BATCHSTOP4 stagger 3.0,Dynamic Baseline BATCHDIVIDE4,BATCHDIVIDE4 stagger_mfu 3.0,BATCHDIVIDE4 linear 1.0,BATCHDIVIDE4 random_exponential -1.0,BATCHDIVIDE4 linear 3.0,BATCHDIVIDE4 linear 4.0,BATCHDIVIDE4 stagger 2.0,BATCHDIVIDE4 random_linear -1.0,BATCHDIVIDE4 linear 2.0,BATCHDIVIDE4 exponential 3.0,BATCHDIVIDE4 stagger 3.0,BATCHDIVIDE4 stagger_mfu 2.0,BATCHDIVIDE4 random_random -1.0,BATCHDIVIDE4 exponential 2.0
3,SpongePowered-SpongeCommon.csv,39.53592146363231,40.517626059794736,42.39178937974118,43.15037929495761,41.05310129406515,44.17670682730924,43.19500223114681,42.43641231593039,42.03480589022757,44.53369031682285,43.0611334225792,42.48103525211959,42.21329763498438,44.89067380633646,42.8380187416332,49.35296742525658,49.888442659526994,46.72021419009371,48.28201695671575,48.10352521195895,48.23739402052655,48.95136099955377,49.21909861668898,46.85408299866131,46.22936189201249,47.03257474341812,47.07719767960732,47.70191878625614,44.57831325301205,39.3128067826863,41.99018295403837,44.13208389112003,40.78536367692994,41.320838911200354,40.16064257028113,42.6149040606872,39.66979027219991,49.8438197233378,40.963855421686745,39.44667559125391,41.23159303882196,39.75903614457831
4,apache-zeppelin.csv,62.682308180088775,64.39441978440075,64.99682942295499,63.03107165504122,61.98478123018389,64.36271401395054,65.44071020925809,63.950538998097656,63.69689283449588,64.20418516169943,64.29930247305009,65.85288522511097,65.28218135700698,63.37983512999366,65.12365250475587,67.81864299302472,68.26252377932784,67.66011414077363,67.59670259987317,67.31135066582118,68.80152187698161,66.80405833861764,67.08941027266962,68.23081800887762,66.80405833861764,66.99429296131896,66.01141407736208,67.08941027266962,65.85288522511097,56.08750792644261,56.46797717184528,65.69435637285986,56.97526949904883,56.24603677869372,55.99239061509195,61.38237159162968,55.9289790741915,67.5015852885225,56.65821179454661,57.07038681039949,56.91185795814838,56.53138871274572
5,structr-structr.csv,56.84835779175401,57.47728860936408,58.94479385045423,58.45562543675752,56.60377358490566,57.162823200559046,58.87491264849756,58.24598183088749,57.19776380153738,59.154437456324246,57.75681341719078,57.93151642208246,57.9664570230608,58.94479385045423,60.02795248078267,62.57861635220126,64.43046820405311,61.565338923829486,62.3340321453529,62.7183787561146,64.18588399720475,61.39063591893781,62.12438853948288,61.565338923829486,61.49545772187282,61.9496855345912,61.25087351502446,62.229210342417886,60.76170510132775,51.53738644304682,53.843466107617054,56.498951781970646,53.24947589098532,53.179594689028654,51.74703004891684,55.380852550663874,52.58560447239692,60.86652690426276,52.795248078266944,51.432564640111806,52.271139063591896,51.9916142557652
6,FasterXML-jackson-databind.csv,46.744547014132834,45.265909647904586,46.3115758516461,48.04346050159301,46.180867576178414,47.67584347684013,46.64651580753206,46.50763826484764,49.734498815456256,48.92574136099992,47.33273425373744,45.88677395637611,45.96846662854342,49.742668082672985,51.4010293276693,56.58851401029328,57.28290172371538,54.57070500776081,55.37129319500041,55.54284780655176,55.943141900171554,55.1834000490156,55.15072298014868,52.96952863328159,52.95319009884813,56.07385017563925,53.83547095825504,55.42847806551752,52.40584919532718,45.829589085859,51.278490319418346,50.57593333877952,47.74936688179071,45.88677395637611,45.55183400049015,47.888244424475126,48.215015113144354,57.28290172371538,46.89976309125071,44.53067559839882,44.832938485417856,44.759415080467285
7,dropwizard-dropwizard.csv,43.39165545087484,42.55720053835801,43.44549125168237,45.3028263795424,43.79542395693136,44.38761776581427,43.8492597577389,44.84522207267833,45.03364737550472,46.00269179004038,44.76446837146703,44.11843876177658,44.49528936742934,46.89098250336474,49.3135935397039,53.6742934051144,55.1278600269179,52.2207267833109,52.11305518169583,52.462987886944816,54.15881561238224,52.08613728129206,52.51682368775236,51.97846567967699,49.87886944818304,53.620457604306864,50.767160161507405,52.75908479138627,50.33647375504711,45.27590847913863,48.96366083445491,48.66756393001346,45.27590847913863,46.51413189771198,44.11843876177658,46.110363391655454,46.62180349932705,55.02018842530283,45.59892328398385,44.38761776581427,43.876177658142666,43.337819650067296
8,mybatis-mybatis-3.csv,40.37663581232046,38.49345675071816,40.56814554739866,41.33418448771146,40.05745292052346,41.62144909032876,40.60006383657836,41.17459304181296,43.21736354931376,43.28120012767316,41.42993935525056,39.54676029364826,41.01500159591446,43.24928183849346,45.802744972869455,51.57995531439515,51.77146504947335,48.38812639642515,49.82444940951165,50.39897861474625,51.38844557931695,50.30322374720715,50.30322374720715,46.72837535908075,46.88796680497925,51.26077242259815,47.74976061283115,49.37759336099585,47.973188637089045,42.51516118736036,48.96265560165975,46.21768273220555,43.72805617618896,45.26013405681456,42.19597829556336,45.26013405681456,45.06862432173636,51.77146504947335,43.56846473029046,40.50430896903926,41.17459304181296,41.07883817427386
9,apache-sling.csv,7.370780590717296,-6.671940928270047,5.010548523206751,6.078586497890299,1.740506329113927,4.258966244725741,-3.902953586497887,1.384493670886073,8.847573839662445,1.991033755274259,3.718354430379748,4.5490506329113884,1.2790084388185647,3.019514767932492,12.9746835443038,19.14556962025317,17.77426160337552,15.994198312236293,14.069092827004226,14.161392405063296,16.337025316455694,11.484704641350206,10.719936708860756,14.451476793248943,13.515295358649794,20.38502109704642,15.479957805907176,16.00738396624473,14.253691983122362,14.741561181434603,20.08175105485232,13.264767932489448,13.33069620253164,14.847046413502111,14.148206751054856,7.885021097046419,18.45991561181436,17.77426160337552,14.899789029535867,13.185654008438815,8.860759493670884,12.434071729957807
10,killbill-killbill.csv,19.74822974036192,15.342250196695517,20.69236821400472,22.73800157356412,17.702596380802518,21.951219512195124,17.702596380802518,20.37765538945712,23.60346184107003,20.37765538945712,21.715184893784425,20.22029897718332,19.98426435877262,21.007081038552315,25.57041699449253,34.38237608182533,33.43823760818253,31.07789142407553,30.133752950432736,32.88749016522424,32.73013375295044,29.110936270653028,28.24547600314713,30.21243115656964,28.24547600314713,35.24783634933124,31.07789142407553,30.44846577498033,26.98662470495673,27.380015735641223,33.91030684500393,28.79622344610543,30.369787568843435,29.583005507474425,27.380015735641223,25.17702596380802,30.84185680566484,33.35955940204563,27.852084972462634,26.435877261998428,24.547600314712824,24.783634933123523
11,sparklemotion-nokogiri.csv,11.003560302625726,-2.091677792612373,7.955051179350249,9.267912772585674,3.3600356030262617,10.725411659991096,-0.1891410769915467,7.955051179350249,12.53894080996885,7.242990654205613,9.746328437917228,7.621272808188692,5.0623052959501535,7.165109034267914,14.98664886515354,22.07387627948376,18.73609256786827,17.26746773475746,16.165999109924343,17.757009345794387,20.48286604361371,14.107699154428133,13.640409434801953,16.499777481085886,16.243880729862042,22.708055184690693,16.94481530930129,18.03515798842902,15.76546506453048,15.120160213618163,21.562082777036053,13.885180240320423,16.188251001335118,18.03515798842902,14.953271028037378,10.647530040053413,19.971072541165995,18.72496662216288,16.021361815754332,14.552736982643523,11.092567868268802,14.363595905651977
12,samtools-htsjdk.csv,0.4686625629546692,-0.0419697817571318,0.2797985450475693,0.4266927811975307,0.2028539451594895,0.3707330721880311,0.0629546726356977,0.328763290430885,0.4826524902070446,0.1818690542809236,0.4476776720761108,0.2867935086737532,0.1678791270285415,0.3007834359261352,0.6365416899832166,0.8184107442641277,0.7624510352546139,0.7064913262451,0.5386121992165585,0.7624510352546139,0.7834359261331798,0.6015668718522704,0.6015668718522704,0.6225517627308363,0.6085618354784543,0.8813654168998255,0.7134862898712981,0.7064913262451,0.6715165081141561,0.6295467263570202,0.8673754896474577,0.6505316172355862,0.6715165081141521,0.6645215444879682,0.6225517627308363,0.4057078903189648,0.6575265808617843,0.75545607162843,0.6295467263570202,0.5316172355903745,0.4756575265808607,0.5106323447118086
