,project,algorithm,batch_size,total_duration,testall_duration,time_saved,builds_saved,total_builds,testall_size
183,open-keychain-open-keychain.csv,BATCHBISECT,16,529272.0,657306.0,19.478599008680888,19.480519480519476,1364,1694
184,open-keychain-open-keychain.csv,BATCHSTOP4,4,368705.0,657306.0,43.906643176846096,34.12042502951594,1116,1694
185,open-keychain-open-keychain.csv,BATCHSTOP4,8,433447.0,657306.0,34.05704496840133,32.11334120425029,1150,1694
186,open-keychain-open-keychain.csv,BATCHSTOP4,16,487704.0,657306.0,25.802594225520536,28.807556080283348,1206,1694
187,open-keychain-open-keychain.csv,BATCHDIVIDE4,4,368705.0,657306.0,43.906643176846096,34.12042502951594,1116,1694
188,open-keychain-open-keychain.csv,BATCHDIVIDE4,8,433447.0,657306.0,34.05704496840133,32.11334120425029,1150,1694
189,open-keychain-open-keychain.csv,BATCHDIVIDE4,16,533521.0,657306.0,18.832172534557728,34.002361275088546,1118,1694
190,yegor256-takes.csv,BATCHBISECT,2,956039.0,1170315.0,18.30925861840616,19.696969696969703,1537,1914
191,yegor256-takes.csv,BATCHBISECT,4,894936.0,1170315.0,23.530331577395827,26.071055381400214,1415,1914
192,yegor256-takes.csv,BATCHBISECT,8,894707.0,1170315.0,23.549898958827328,26.54127481713688,1406,1914
193,yegor256-takes.csv,BATCHBISECT,16,917486.0,1170315.0,21.603499912416737,24.660397074190172,1442,1914
194,yegor256-takes.csv,BATCHSTOP4,4,634045.0,1170315.0,45.82270585269778,37.774294670846395,1191,1914
195,yegor256-takes.csv,BATCHSTOP4,8,709807.0,1170315.0,39.34906414085097,38.244514106583075,1182,1914
196,yegor256-takes.csv,BATCHSTOP4,16,782791.0,1170315.0,33.11279441859671,36.36363636363637,1218,1914
197,yegor256-takes.csv,BATCHDIVIDE4,4,634045.0,1170315.0,45.82270585269778,37.774294670846395,1191,1914
198,yegor256-takes.csv,BATCHDIVIDE4,8,709807.0,1170315.0,39.34906414085097,38.244514106583075,1182,1914
199,yegor256-takes.csv,BATCHDIVIDE4,16,925992.0,1170315.0,20.876687045795364,37.878787878787875,1189,1914
200,keycloak-keycloak.csv,BATCHBISECT,2,2947161.0,4295476.0,31.389187135488598,34.81244281793229,1425,2186
201,keycloak-keycloak.csv,BATCHBISECT,4,2544517.0,4295476.0,40.76286306802785,46.61482159194877,1167,2186
202,keycloak-keycloak.csv,BATCHBISECT,8,2507321.0,4295476.0,41.62879736727664,48.85635864592864,1118,2186
203,keycloak-keycloak.csv,BATCHBISECT,16,2582373.0,4295476.0,39.8815637661577,47.80420860018298,1141,2186
204,keycloak-keycloak.csv,BATCHSTOP4,4,2093449.0,4295476.0,51.263864586835076,48.627630375114364,1123,2186
205,keycloak-keycloak.csv,BATCHSTOP4,8,2301829.0,4295476.0,46.41271421374488,50.86916742909423,1074,2186
206,keycloak-keycloak.csv,BATCHSTOP4,16,2554379.0,4295476.0,40.53327268037349,49.77127172918573,1098,2186
207,keycloak-keycloak.csv,BATCHDIVIDE4,4,2093449.0,4295476.0,51.263864586835076,48.627630375114364,1123,2186
208,keycloak-keycloak.csv,BATCHDIVIDE4,8,2301829.0,4295476.0,46.41271421374488,50.86916742909423,1074,2186
209,keycloak-keycloak.csv,BATCHDIVIDE4,16,3168544.0,4295476.0,26.23532293045055,48.58188472095151,1124,2186
210,rackerlabs-blueflood.csv,BATCHBISECT,2,3803490.0,5172187.0,26.462635631696998,25.012285012285005,1526,2035
