,project,algorithm,ci_skip,batch_size,method,update_method,factor,num_of_builds,builds_saved,testall_size,time_saved,total_duration,testall_duration
176,naver-pinpoint.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,779,59.907359752959344,1943,63.12445811783538,575455.0,1560533.0
177,naver-pinpoint.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,782,59.75295934122491,1943,62.07911015018587,591768.0,1560533.0
178,naver-pinpoint.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,956,50.7977354606279,1943,40.18300157702529,933464.0,1560533.0
179,naver-pinpoint.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,946,51.312403499742665,1943,39.21044925035228,948641.0,1560533.0
180,FasterXML-jackson-databind.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1287,42.570281124497996,2241,48.86855460260907,334099.0,653412.0
181,FasterXML-jackson-databind.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1291,42.39178937974118,2241,48.6862806315158,335290.0,653412.0
182,FasterXML-jackson-databind.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1346,39.937527889335115,2241,51.902781093705045,314273.0,653412.0
183,FasterXML-jackson-databind.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1398,37.61713520749665,2241,49.43328252312477,330409.0,653412.0
184,FasterXML-jackson-databind.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1371,38.82195448460509,2241,32.85645197823119,438724.0,653412.0
185,FasterXML-jackson-databind.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1417,36.76929941990183,2241,28.270983697881277,468686.0,653412.0
186,FasterXML-jackson-databind.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1244,42.7255985267035,2172,48.222560956946,338320.0,653412.0
187,FasterXML-jackson-databind.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1226,43.554327808471456,2172,49.42823211082747,330442.0,653412.0
188,FasterXML-jackson-databind.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1308,39.77900552486188,2172,47.12968234437078,345461.0,653412.0
189,FasterXML-jackson-databind.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1377,36.60220994475138,2172,43.84262915281629,366939.0,653412.0
190,FasterXML-jackson-databind.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1326,38.950276243093924,2172,30.431029733154574,454572.0,653412.0
191,FasterXML-jackson-databind.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1383,36.32596685082873,2172,28.37520584256181,468005.0,653412.0
192,samtools-htsjdk.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,587,65.65242832065536,1709,67.04622907010437,561815.0,1704858.0
193,samtools-htsjdk.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,587,65.65242832065536,1709,67.46245141824129,554719.0,1704858.0
194,samtools-htsjdk.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,491,71.26974839087185,1709,73.03881027041548,459650.0,1704858.0
195,samtools-htsjdk.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,536,68.63662960795787,1709,70.96145250806812,495066.0,1704858.0
196,samtools-htsjdk.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,637,62.72674078408426,1709,45.18581606210019,934504.0,1704858.0
197,samtools-htsjdk.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,694,59.39145699239321,1709,40.75664952740932,1010015.0,1704858.0
198,samtools-htsjdk.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,534,67.01667696108709,1619,68.66149556150718,534277.0,1704858.0
199,samtools-htsjdk.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,540,66.64607782581841,1619,69.58814165168008,518479.0,1704858.0
200,samtools-htsjdk.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,533,67.07844348363187,1619,68.54905217912577,536194.0,1704858.0
201,samtools-htsjdk.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,528,67.38727609635578,1619,69.07877371605143,527163.0,1704858.0
202,samtools-htsjdk.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,668,58.73996294008647,1619,40.992563603537654,1005993.0,1704858.0
203,samtools-htsjdk.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,671,58.55466337245213,1619,41.52492465648165,996917.0,1704858.0
204,deeplearning4j-deeplearning4j.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1834,0.3260869565217348,1840,,,
205,deeplearning4j-deeplearning4j.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1848,-0.4347826086956559,1840,,,
206,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,2207,-19.945652173913047,1840,,,
207,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,2220,-20.652173913043484,1840,,,
208,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,2195,-19.293478260869563,1840,,,
209,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,2209,-20.054347826086953,1840,,,
210,deeplearning4j-deeplearning4j.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1834,0.3260869565217348,1840,,,
211,deeplearning4j-deeplearning4j.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1848,-0.4347826086956559,1840,,,
212,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,2207,-19.945652173913047,1840,,,
213,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,2220,-20.652173913043484,1840,,,
214,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,2195,-19.293478260869563,1840,,,
215,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,2209,-20.054347826086953,1840,,,
216,open-keychain-open-keychain.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1224,31.351654514862588,1783,28.0301946398219,503020.0,698932.0
217,open-keychain-open-keychain.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1247,30.061693774537304,1783,28.707227598679125,498288.0,698932.0
218,open-keychain-open-keychain.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1221,31.51991026360068,1783,30.087905547320773,488638.0,698932.0
219,open-keychain-open-keychain.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1232,30.9029725182277,1783,28.902954793885527,496920.0,698932.0
220,open-keychain-open-keychain.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1178,33.931575995513185,1783,20.074628146944193,558624.0,698932.0
221,open-keychain-open-keychain.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1163,34.772854739203595,1783,20.640062266429354,554672.0,698932.0
222,open-keychain-open-keychain.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1182,30.224321133412047,1694,40.4934957907207,415910.0,698932.0
223,open-keychain-open-keychain.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1181,30.28335301062573,1694,39.58539600418925,422257.0,698932.0
224,open-keychain-open-keychain.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1207,28.748524203069664,1694,38.04619047346523,433015.0,698932.0
225,open-keychain-open-keychain.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1174,30.696576151121604,1694,38.77530289069609,427919.0,698932.0
226,open-keychain-open-keychain.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1153,31.93624557260921,1694,28.1749869801354,502008.0,698932.0
227,open-keychain-open-keychain.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1118,34.002361275088546,1694,29.64208249157285,491754.0,698932.0
228,yegor256-takes.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1532,42.254052016585,2653,38.820624697039456,1106875.0,1809229.0
229,yegor256-takes.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1554,41.42480211081794,2653,36.195362776077545,1154372.0,1809229.0
230,yegor256-takes.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1653,37.69317753486619,2653,33.24388454971704,1207771.0,1809229.0
231,yegor256-takes.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1679,36.71315491895967,2653,34.035824099657916,1193443.0,1809229.0
232,yegor256-takes.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1637,38.29626837542405,2653,21.63949395018541,1417721.0,1809229.0
233,yegor256-takes.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1627,38.67320015077271,2653,23.29937227404602,1387690.0,1809229.0
234,yegor256-takes.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1151,39.86415882967607,1914,66.24954607736223,610623.0,1809229.0
235,yegor256-takes.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1148,40.020898641588296,1914,66.65811790547244,603231.0,1809229.0
236,yegor256-takes.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1236,35.42319749216301,1914,61.78841926588618,691335.0,1809229.0
237,yegor256-takes.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1282,33.01985370950888,1914,61.221271602433966,701596.0,1809229.0
238,yegor256-takes.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1204,37.09508881922675,1914,55.76574330833742,800299.0,1809229.0
239,yegor256-takes.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1254,34.48275862068965,1914,54.92184792527646,815567.0,1809229.0
240,keycloak-keycloak.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1177,49.376344086021504,2325,43.55502503552642,2576664.0,4564913.0
241,keycloak-keycloak.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1164,49.935483870967744,2325,44.40334350293204,2537939.0,4564913.0
242,keycloak-keycloak.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1122,51.74193548387097,2325,43.45651275281698,2581161.0,4564913.0
243,keycloak-keycloak.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1122,51.74193548387097,2325,43.16266268382333,2594575.0,4564913.0
244,keycloak-keycloak.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1196,48.55913978494624,2325,27.71651946050231,3299678.0,4564913.0
245,keycloak-keycloak.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1194,48.645161290322584,2325,28.340145803435902,3271210.0,4564913.0
246,keycloak-keycloak.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1100,49.67978042086002,2186,50.73172259799913,2249054.0,4564913.0
247,keycloak-keycloak.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1131,48.26166514181153,2186,48.66151885041402,2343557.0,4564913.0
248,keycloak-keycloak.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1073,50.91491308325709,2186,50.2728967671454,2269999.0,4564913.0
249,keycloak-keycloak.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1068,51.14364135407136,2186,49.732667413376774,2294660.0,4564913.0
250,keycloak-keycloak.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1124,48.58188472095151,2186,37.2048930614888,2866542.0,4564913.0
251,keycloak-keycloak.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1118,48.85635864592864,2186,35.94042208471443,2924264.0,4564913.0
252,rackerlabs-blueflood.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1395,36.82065217391305,2208,33.36035446832541,3701773.0,5554911.0
253,rackerlabs-blueflood.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1380,37.5,2208,33.14996405883011,3713460.0,5554911.0
254,rackerlabs-blueflood.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1270,42.481884057971016,2208,41.24948176487436,3263539.0,5554911.0
255,rackerlabs-blueflood.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1299,41.16847826086956,2208,38.699413906001375,3405193.0,5554911.0
256,rackerlabs-blueflood.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1268,42.572463768115945,2208,29.734805832172654,3903169.0,5554911.0
257,rackerlabs-blueflood.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1281,41.983695652173914,2208,27.118148247559688,4048522.0,5554911.0
258,rackerlabs-blueflood.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1286,36.80589680589681,2035,45.206448852195834,3043733.0,5554911.0
259,rackerlabs-blueflood.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1281,37.05159705159705,2035,44.51209029271576,3082304.0,5554911.0
260,rackerlabs-blueflood.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1189,41.57248157248157,2035,48.145055789372684,2880496.0,5554911.0
261,rackerlabs-blueflood.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1204,40.83538083538083,2035,47.72368090145819,2903903.0,5554911.0
262,rackerlabs-blueflood.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1169,42.55528255528255,2035,39.52696991905001,3359223.0,5554911.0
263,rackerlabs-blueflood.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1200,41.03194103194103,2035,38.43557529544578,3419849.0,5554911.0
264,xetorthio-jedis.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,791,50.314070351758794,1592,49.138171335419834,288294.0,566818.0
265,xetorthio-jedis.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,776,51.256281407035175,1592,53.10099538123348,265832.0,566818.0
266,xetorthio-jedis.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,647,59.35929648241206,1592,59.42824680938149,229968.0,566818.0
267,xetorthio-jedis.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,718,54.89949748743719,1592,54.62564703308646,257190.0,566818.0
268,xetorthio-jedis.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,712,55.27638190954774,1592,40.63879411027879,336470.0,566818.0
269,xetorthio-jedis.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,789,50.43969849246231,1592,34.310307717821246,372341.0,566818.0
270,xetorthio-jedis.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,744,50.167448091091764,1493,52.85911880003811,267203.0,566818.0
271,xetorthio-jedis.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,747,49.966510381781646,1493,55.1293360479025,254335.0,566818.0
272,xetorthio-jedis.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,651,56.39651707970529,1493,61.05257772336094,220761.0,566818.0
273,xetorthio-jedis.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,721,51.70797052913597,1493,55.496296871306136,252255.0,566818.0
274,xetorthio-jedis.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,716,52.04286671131949,1493,42.51100000352847,325858.0,566818.0
275,xetorthio-jedis.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,753,49.56463496316142,1493,40.07441542082291,339669.0,566818.0
276,orbeon-orbeon-forms.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,2318,12.660135644310472,2654,12.186429816137249,2391124.0,2722955.0
277,orbeon-orbeon-forms.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,2339,11.868877166541068,2654,11.102056405632851,2420651.0,2722955.0
278,orbeon-orbeon-forms.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,2422,8.741522230595322,2654,21.430210928935665,2139420.0,2722955.0
279,orbeon-orbeon-forms.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,2808,-5.802562170308974,2654,-1.0985491864536812,2752868.0,2722955.0
280,orbeon-orbeon-forms.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,2424,8.666164280331571,2654,16.22516714378314,2281151.0,2722955.0
281,orbeon-orbeon-forms.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,2495,5.990957045968344,2654,-1.6048006669225146,2766653.0,2722955.0
282,orbeon-orbeon-forms.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,2182,12.545090180360717,2495,19.12657388755966,2202147.0,2722955.0
283,orbeon-orbeon-forms.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,2232,10.541082164328657,2495,16.523005337950863,2273041.0,2722955.0
284,orbeon-orbeon-forms.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,2270,9.018036072144284,2495,25.56410223452096,2026856.0,2722955.0
285,orbeon-orbeon-forms.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,2328,6.69338677354709,2495,23.4229357444394,2085159.0,2722955.0
286,orbeon-orbeon-forms.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,2269,9.058116232464926,2495,21.80564864274291,2129197.0,2722955.0
287,orbeon-orbeon-forms.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,2313,7.294589178356716,2495,18.22116046721301,2226801.0,2722955.0
288,linkedin-gobblin.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,3129,9.982738780207129,3476,8.549160905367415,10829163.0,11841513.0
289,linkedin-gobblin.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,3112,10.471806674338325,3476,7.84523058835471,10912519.0,11841513.0
290,linkedin-gobblin.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,2968,14.614499424626004,3476,20.72893050068855,9386894.0,11841513.0
291,linkedin-gobblin.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,3424,1.4959723820483362,3476,0.10155796814140672,11829487.0,11841513.0
292,linkedin-gobblin.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,2932,15.650172612197935,3476,17.578294260201375,9759977.0,11841513.0
293,linkedin-gobblin.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,3369,3.078250863060987,3476,-3.476320973510738,12253162.0,11841513.0
294,linkedin-gobblin.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,2925,11.36363636363636,3300,18.92154321833705,9600916.0,11841513.0
295,linkedin-gobblin.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,2899,12.151515151515156,3300,18.338205599233817,9669992.0,11841513.0
296,linkedin-gobblin.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,2765,16.212121212121218,3300,29.42786111876076,8356809.0,11841513.0
297,linkedin-gobblin.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,3237,1.9090909090909065,3300,11.526331136907928,10476621.0,11841513.0
298,linkedin-gobblin.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,2719,17.60606060606061,3300,26.7897185097884,8669205.0,11841513.0
299,linkedin-gobblin.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,3168,4.0,3300,8.56461501161212,10827333.0,11841513.0
300,JabRef-jabref.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1205,57.89657582110412,2862,61.25850199616166,412614.0,1065044.0
301,JabRef-jabref.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1195,58.245981830887494,2862,61.16385801901142,413622.0,1065044.0
302,JabRef-jabref.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1126,60.656883298392735,2862,62.72801874852119,396963.0,1065044.0
303,JabRef-jabref.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1161,59.43396226415094,2862,61.70308456739816,407879.0,1065044.0
304,JabRef-jabref.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1301,54.542278127183785,2862,37.21752340748363,668661.0,1065044.0
305,JabRef-jabref.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1328,53.598881900768696,2862,36.656419828664355,674637.0,1065044.0
306,JabRef-jabref.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1124,56.6859344894027,2595,68.84447966468991,331820.0,1065044.0
307,JabRef-jabref.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1138,56.14643545279383,2595,68.11455676948557,339594.0,1065044.0
308,JabRef-jabref.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1084,58.227360308285164,2595,68.17502375488712,338950.0,1065044.0
309,JabRef-jabref.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1080,58.38150289017341,2595,68.44139772629111,336113.0,1065044.0
310,JabRef-jabref.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1186,54.296724470134876,2595,49.951926868749084,533034.0,1065044.0
311,JabRef-jabref.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1203,53.641618497109825,2595,48.39677985134887,549597.0,1065044.0
312,jOOQ-jOOQ.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1911,44.62474645030426,3451,51.23563798596292,2016638.0,4135475.0
313,jOOQ-jOOQ.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1866,45.92871631411185,3451,52.66894371263277,1957364.0,4135475.0
314,jOOQ-jOOQ.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1876,45.63894523326572,3451,57.704834390245374,1749106.0,4135475.0
315,jOOQ-jOOQ.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1875,45.667922341350334,3451,57.59754320845852,1753543.0,4135475.0
316,jOOQ-jOOQ.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1948,43.55259345117357,3451,35.66192517183637,2660685.0,4135475.0
317,jOOQ-jOOQ.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1956,43.32077658649667,3451,33.8529189512692,2735496.0,4135475.0
318,jOOQ-jOOQ.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1809,44.21831637372803,3243,49.18073498207582,2101618.0,4135475.0
319,jOOQ-jOOQ.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1761,45.69842738205365,3243,50.515188702627874,2046432.0,4135475.0
320,jOOQ-jOOQ.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1829,43.601603453592354,3243,50.3685791837697,2052495.0,4135475.0
321,jOOQ-jOOQ.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1746,46.160962072155414,3243,53.572153138394015,1920012.0,4135475.0
322,jOOQ-jOOQ.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1865,42.49152019734814,3243,30.985001722897607,2854098.0,4135475.0
323,jOOQ-jOOQ.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1831,43.53993216157878,3243,31.19465115857308,2845428.0,4135475.0
324,structr-structr.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,2175,13.415605095541395,2512,11.325460101831467,9007002.0,10157371.0
325,structr-structr.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,2229,11.265923566878982,2512,9.559520864207869,9186375.0,10157371.0
326,structr-structr.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,2137,14.928343949044589,2512,21.581578540352623,7965250.0,10157371.0
327,structr-structr.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,2452,2.388535031847127,2512,2.080784486458157,9946018.0,10157371.0
328,structr-structr.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,2091,16.759554140127392,2512,18.762965338176585,8251547.0,10157371.0
329,structr-structr.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,2403,4.339171974522287,2512,-0.5443829904411359,10212666.0,10157371.0
330,structr-structr.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,2055,12.441414571793786,2347,17.34977485808089,8395090.0,10157371.0
331,structr-structr.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,2125,9.458883681295276,2347,14.942616549105082,8639594.0,10157371.0
332,structr-structr.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,2089,10.992756710694508,2347,25.745480794193696,7542307.0,10157371.0
333,structr-structr.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,2159,8.010225820195998,2347,22.156215422278066,7906882.0,10157371.0
334,structr-structr.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,2034,13.336173838943338,2347,24.207090594603656,7698567.0,10157371.0
335,structr-structr.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,2093,10.822326374094587,2347,18.480539895608814,8280234.0,10157371.0
336,floragunncom-search-guard.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1349,63.06133625410734,3652,63.05982717418282,3884551.0,10515790.0
337,floragunncom-search-guard.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1274,65.11500547645126,3652,65.04951125878321,3675320.0,10515790.0
338,floragunncom-search-guard.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,897,75.4381161007667,3652,74.6875222879118,2661807.0,10515790.0
339,floragunncom-search-guard.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1195,67.27820372398685,3652,66.19860229236224,3554484.0,10515790.0
340,floragunncom-search-guard.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1223,66.51150054764513,3652,47.73227689027643,5496364.0,10515790.0
341,floragunncom-search-guard.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1501,58.89923329682366,3652,39.22459463340367,6391014.0,10515790.0
342,floragunncom-search-guard.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1349,63.06133625410734,3652,63.05982717418282,3884551.0,10515790.0
343,floragunncom-search-guard.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1274,65.11500547645126,3652,65.04951125878321,3675320.0,10515790.0
344,floragunncom-search-guard.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,897,75.4381161007667,3652,74.6875222879118,2661807.0,10515790.0
345,floragunncom-search-guard.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1195,67.27820372398685,3652,66.19860229236224,3554484.0,10515790.0
346,floragunncom-search-guard.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1223,66.51150054764513,3652,47.73227689027643,5496364.0,10515790.0
347,floragunncom-search-guard.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1501,58.89923329682366,3652,39.22459463340367,6391014.0,10515790.0
348,SpongePowered-SpongeForge.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1891,39.64251516118736,3133,40.9336611264322,1957387.0,3313879.0
