project,algorithm,ci_skip,batch_size,duration,testall_duration,time_saved,builds_saved,median_delay,testall_size
deeplearning4j-deeplearning4j.csv,BATCHBISECT,0,-1,nan,nan,nan,0.38043478260869623,-1,1840
checkstyle-checkstyle.csv,BATCHBISECT,0,-1,nan,nan,nan,77.31211090430654,-1,46743
jOOQ-jOOQ.csv,BATCHBISECT,0,-1,1796967.0,4135475.0,56.547506634667116,43.81338742393509,-1,3451
apache-nifi.csv,BATCHBISECT,0,-1,2623629.0,4088637.0,35.83120731921176,19.74822974036192,-1,1271
SpongePowered-SpongeForge.csv,BATCHSTOP4,0,-1,1424506.0,3313879.0,57.01394046071085,45.802744972869455,-1,3133
DSpace-DSpace.csv,BATCHSTOP4,0,-1,335808.0,1063649.0,68.42868277035,63.45177664974619,-1,1576
essentials-Essentials.csv,BATCHSTOP4,0,-1,65701.0,68435.0,3.9950317819829024,-4.494382022471921,-1,89
xetorthio-jedis.csv,BATCHSTOP4,0,-1,234252.0,566818.0,58.672448651948244,53.14070351758794,-1,1592
samtools-htsjdk.csv,BATCHSTOP4,0,-1,456612.0,1704858.0,73.21700692960938,67.1152720889409,-1,1709
caelum-vraptor4.csv,BATCHSTOP4,0,-1,108891.0,228882.0,52.42483026188167,45.65826330532213,-1,1428
cloudfoundry-uaa.csv,BATCHSTOP4,0,-1,502643.0,1916617.0,73.77446824274229,68.18181818181819,-1,286
keycloak-keycloak.csv,BATCHSTOP4,0,-1,2101911.0,4564913.0,53.95506989947015,51.311827956989255,-1,2325
open-keychain-open-keychain.csv,BATCHSTOP4,0,-1,386750.0,698932.0,44.66557547801503,35.50196298373528,-1,1783
ratpack-ratpack.csv,BATCHSTOP4,0,-1,1589185.0,2004584.0,20.722454135122305,8.848614072494666,-1,1876
apache-tajo.csv,BATCHSTOP4,0,-1,nan,nan,nan,31.235431235431232,-1,1287
Graylog2-graylog2-server.csv,BATCHSTOP4,0,-1,888625.0,3250767.0,72.66414356980984,65.12365250475587,-1,3154
typetools-checker-framework.csv,BATCHSTOP4,0,-1,15940144.0,36090133.0,55.8324043859855,39.23026459654494,-1,4573
dropwizard-dropwizard.csv,BATCHSTOP4,0,-1,1101642.0,3857892.0,71.44445723208426,67.72277227722772,-1,2020
ngageoint-geowave.csv,BATCHSTOP4,0,-1,7993739.0,25407015.0,68.53727602396424,56.30538513974097,-1,2934
FasterXML-jackson-databind.csv,BATCHSTOP4,0,-1,289048.0,653412.0,55.763285645197826,42.8380187416332,-1,2241
sparklemotion-nokogiri.csv,BATCHSTOP4,0,-1,3447282.0,7840328.0,56.03140582893981,48.41256221039987,-1,5827
CloudSlang-cloud-slang.csv,BATCHSTOP4,0,-1,935670.0,2125647.0,55.98187281331284,45.089903181189484,-1,2169
floragunncom-search-guard.csv,BATCHSTOP4,0,-1,3237093.0,10515790.0,69.21683487403229,65.36144578313254,-1,3652
apache-sling.csv,BATCHSTOP4,0,-1,31336060.0,32018653.0,2.1318604502194347,0.6365416899832166,-1,14296
mybatis-mybatis-3.csv,BATCHSTOP4,0,-1,795583.0,3118789.0,74.49064364405544,70.33937703393771,-1,2151
apache-pdfbox.csv,BATCHSTOP4,0,-1,4683931.0,5848472.0,19.911884676886544,14.98664886515354,-1,8988
structr-structr.csv,BATCHSTOP4,0,-1,7658314.0,10157371.0,24.60338408432655,19.705414012738853,-1,2512
orbeon-orbeon-forms.csv,BATCHSTOP4,0,-1,2027020.0,2722955.0,25.558079365982906,18.085908063300682,-1,2654
puniverse-quasar.csv,BATCHSTOP4,0,-1,383680.0,973636.0,60.593075851755685,49.80268350434096,-1,1267
p6spy-p6spy.csv,BATCHSTOP4,0,-1,1383113.0,2320366.0,40.39246394749794,24.534161490683225,-1,1288
grails-grails-core.csv,BATCHSTOP4,0,-1,1287770.0,1863380.0,30.890639590421713,12.523540489642182,-1,1062
SpongePowered-SpongeCommon.csv,BATCHSTOP4,0,-1,1247702.0,3085728.0,59.56539267232886,49.3135935397039,-1,3715
killbill-killbill.csv,BATCHSTOP4,0,-1,nan,nan,nan,32.45819659321769,-1,6399
junit-team-junit5.csv,BATCHSTOP4,0,-1,82478.0,327087.0,74.78407885363833,65.15330188679245,-1,1696
square-wire.csv,BATCHSTOP4,0,-1,77861.0,279385.0,72.13128836551712,68.00356506238859,-1,1122
nutzam-nutz.csv,BATCHSTOP4,0,-1,2445640.0,3600676.0,32.07830973961556,24.687568515676382,-1,4561
rackerlabs-blueflood.csv,BATCHSTOP4,0,-1,2767642.0,5554911.0,50.17666349649886,43.43297101449275,-1,2208
yegor256-takes.csv,BATCHSTOP4,0,-1,957661.0,1809229.0,47.068005211059514,42.932529212212586,-1,2653
