project,algorithm,batch_size,update_method,factor,"num_of_builds, builds_saved",testall_size
mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,linear,3,906,61.65890816758358,2363
mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,linear,4,913,61.36267456622937,2363
mybatis-mybatis-3.csv,BATCHBISECT,-1,exponential,2,736,68.85315277190013,2363
mybatis-mybatis-3.csv,BATCHBISECT,-1,exponential,3,714,69.7841726618705,2363
mybatis-mybatis-3.csv,BATCHSTOP4,-1,exponential,2,548,76.80914092255607,2363
mybatis-mybatis-3.csv,BATCHSTOP4,-1,exponential,3,558,76.38595006347863,2363
mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,exponential,2,660,72.0694033008887,2363
mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,exponential,3,649,72.5349132458739,2363
mybatis-mybatis-3.csv,BATCHBISECT,-1,stagger,2,693,70.67287346593314,2363
mybatis-mybatis-3.csv,BATCHBISECT,-1,stagger,3,687,70.9267879813796,2363
mybatis-mybatis-3.csv,BATCHSTOP4,-1,stagger,2,560,76.30131189166315,2363
mybatis-mybatis-3.csv,BATCHSTOP4,-1,stagger,3,569,75.92044011849345,2363
mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,stagger,2,929,60.68556919170546,2363
mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,stagger,3,988,58.18874312314854,2363
mybatis-mybatis-3.csv,BATCHBISECT,-1,random_linear,-1,726,69.27634363097758,2363
mybatis-mybatis-3.csv,BATCHSTOP4,-1,random_linear,-1,573,75.75116377486246,2363
mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,random_linear,-1,944,60.05078290308929,2363
mybatis-mybatis-3.csv,BATCHBISECT,-1,random_exponential,-1,712,69.86881083368598,2363
mybatis-mybatis-3.csv,BATCHSTOP4,-1,random_exponential,-1,575,75.66652560304698,2363
mybatis-mybatis-3.csv,BATCHDIVIDE4,-1,random_exponential,-1,772,67.32966567922134,2363
naver-pinpoint.csv,BATCHBISECT,-1,linear,2,1007,54.660063034669065,2221
naver-pinpoint.csv,BATCHBISECT,-1,linear,3,1009,54.57001350742909,2221
naver-pinpoint.csv,BATCHBISECT,-1,linear,4,972,56.23592976136875,2221
naver-pinpoint.csv,BATCHSTOP4,-1,linear,2,815,63.30481764970734,2221
naver-pinpoint.csv,BATCHSTOP4,-1,linear,3,802,63.89013957676722,2221
naver-pinpoint.csv,BATCHSTOP4,-1,linear,4,800,63.9801891040072,2221
naver-pinpoint.csv,BATCHDIVIDE4,-1,linear,2,1107,50.15758667266997,2221
naver-pinpoint.csv,BATCHDIVIDE4,-1,linear,3,1103,50.33768572714993,2221
naver-pinpoint.csv,BATCHDIVIDE4,-1,linear,4,1087,51.05808194506979,2221
naver-pinpoint.csv,BATCHBISECT,-1,exponential,2,1053,52.58892390814948,2221
naver-pinpoint.csv,BATCHBISECT,-1,exponential,3,962,56.68617739756866,2221
naver-pinpoint.csv,BATCHSTOP4,-1,exponential,2,835,62.40432237730752,2221
naver-pinpoint.csv,BATCHSTOP4,-1,exponential,3,787,64.56551103106709,2221
naver-pinpoint.csv,BATCHDIVIDE4,-1,exponential,2,1136,48.85186852769023,2221
naver-pinpoint.csv,BATCHDIVIDE4,-1,exponential,3,878,60.46825754164791,2221
naver-pinpoint.csv,BATCHBISECT,-1,stagger,2,991,55.38045925258892,2221
naver-pinpoint.csv,BATCHBISECT,-1,stagger,3,943,57.541647906348494,2221
naver-pinpoint.csv,BATCHSTOP4,-1,stagger,2,830,62.629446195407475,2221
naver-pinpoint.csv,BATCHSTOP4,-1,stagger,3,799,64.0252138676272,2221
naver-pinpoint.csv,BATCHDIVIDE4,-1,stagger,2,1150,48.22152183701036,2221
naver-pinpoint.csv,BATCHDIVIDE4,-1,stagger,3,1101,50.427735254389916,2221
naver-pinpoint.csv,BATCHBISECT,-1,random_linear,-1,977,56.0108059432688,2221
naver-pinpoint.csv,BATCHSTOP4,-1,random_linear,-1,809,63.57496623142728,2221
naver-pinpoint.csv,BATCHDIVIDE4,-1,random_linear,-1,1121,49.52723998199009,2221
naver-pinpoint.csv,BATCHBISECT,-1,random_exponential,-1,996,55.15533543448897,2221
naver-pinpoint.csv,BATCHSTOP4,-1,random_exponential,-1,799,64.0252138676272,2221
naver-pinpoint.csv,BATCHDIVIDE4,-1,random_exponential,-1,1081,51.32823052678973,2221
FasterXML-jackson-databind.csv,BATCHBISECT,-1,linear,2,1591,34.174596607364506,2417
FasterXML-jackson-databind.csv,BATCHBISECT,-1,linear,3,1546,36.03640877120397,2417
FasterXML-jackson-databind.csv,BATCHBISECT,-1,linear,4,1578,34.712453454695904,2417
FasterXML-jackson-databind.csv,BATCHSTOP4,-1,linear,2,1273,47.33140256516342,2417
FasterXML-jackson-databind.csv,BATCHSTOP4,-1,linear,3,1279,47.08316094331816,2417
FasterXML-jackson-databind.csv,BATCHSTOP4,-1,linear,4,1299,46.25568887050062,2417
FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,linear,2,1526,36.863880844021516,2417
FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,linear,3,1515,37.318990484071165,2417
FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,linear,4,1507,37.64997931319818,2417
FasterXML-jackson-databind.csv,BATCHBISECT,-1,exponential,2,1586,34.38146462556888,2417
FasterXML-jackson-databind.csv,BATCHBISECT,-1,exponential,3,1514,37.36036408771204,2417
FasterXML-jackson-databind.csv,BATCHSTOP4,-1,exponential,2,1302,46.13156805957799,2417
FasterXML-jackson-databind.csv,BATCHSTOP4,-1,exponential,3,1270,47.455523376086056,2417
FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,exponential,2,1558,35.53992552751345,2417
FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,exponential,3,1373,43.19404220107571,2417
FasterXML-jackson-databind.csv,BATCHBISECT,-1,stagger,2,1458,39.67728589160116,2417
FasterXML-jackson-databind.csv,BATCHBISECT,-1,stagger,3,1419,41.290856433595366,2417
FasterXML-jackson-databind.csv,BATCHSTOP4,-1,stagger,2,1251,48.24162184526272,2417
FasterXML-jackson-databind.csv,BATCHSTOP4,-1,stagger,3,1226,49.27596193628465,2417
FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,stagger,2,1549,35.91228796028135,2417
FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,stagger,3,1496,38.10508895324783,2417
FasterXML-jackson-databind.csv,BATCHBISECT,-1,random_linear,-1,1506,37.69135291683906,2417
FasterXML-jackson-databind.csv,BATCHSTOP4,-1,random_linear,-1,1261,47.82788580885395,2417
FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,random_linear,-1,1545,36.07778237484485,2417
FasterXML-jackson-databind.csv,BATCHBISECT,-1,random_exponential,-1,1505,37.732726520479936,2417
FasterXML-jackson-databind.csv,BATCHSTOP4,-1,random_exponential,-1,1274,47.29002896152255,2417
FasterXML-jackson-databind.csv,BATCHDIVIDE4,-1,random_exponential,-1,1445,40.21514273893256,2417
samtools-htsjdk.csv,BATCHBISECT,-1,linear,2,893,64.78706624605678,2536
samtools-htsjdk.csv,BATCHBISECT,-1,linear,3,941,62.89432176656151,2536
samtools-htsjdk.csv,BATCHBISECT,-1,linear,4,933,63.209779179810724,2536
samtools-htsjdk.csv,BATCHSTOP4,-1,linear,2,734,71.05678233438486,2536
samtools-htsjdk.csv,BATCHSTOP4,-1,linear,3,737,70.9384858044164,2536
samtools-htsjdk.csv,BATCHSTOP4,-1,linear,4,740,70.82018927444796,2536
samtools-htsjdk.csv,BATCHDIVIDE4,-1,linear,2,1071,57.76813880126183,2536
samtools-htsjdk.csv,BATCHDIVIDE4,-1,linear,3,1078,57.49211356466877,2536
samtools-htsjdk.csv,BATCHDIVIDE4,-1,linear,4,1089,57.0583596214511,2536
samtools-htsjdk.csv,BATCHBISECT,-1,exponential,2,913,63.99842271293375,2536
samtools-htsjdk.csv,BATCHBISECT,-1,exponential,3,919,63.761829652996845,2536
samtools-htsjdk.csv,BATCHSTOP4,-1,exponential,2,673,73.46214511041009,2536
samtools-htsjdk.csv,BATCHSTOP4,-1,exponential,3,717,71.72712933753942,2536
samtools-htsjdk.csv,BATCHDIVIDE4,-1,exponential,2,1020,59.77917981072555,2536
samtools-htsjdk.csv,BATCHDIVIDE4,-1,exponential,3,823,67.54731861198738,2536
samtools-htsjdk.csv,BATCHBISECT,-1,stagger,2,905,64.31388012618297,2536
samtools-htsjdk.csv,BATCHBISECT,-1,stagger,3,895,64.70820189274448,2536
samtools-htsjdk.csv,BATCHSTOP4,-1,stagger,2,737,70.9384858044164,2536
samtools-htsjdk.csv,BATCHSTOP4,-1,stagger,3,739,70.8596214511041,2536
samtools-htsjdk.csv,BATCHDIVIDE4,-1,stagger,2,1137,55.16561514195583,2536
samtools-htsjdk.csv,BATCHDIVIDE4,-1,stagger,3,1141,55.00788643533123,2536
samtools-htsjdk.csv,BATCHBISECT,-1,random_linear,-1,920,63.722397476340696,2536
samtools-htsjdk.csv,BATCHSTOP4,-1,random_linear,-1,733,71.09621451104101,2536
samtools-htsjdk.csv,BATCHDIVIDE4,-1,random_linear,-1,1145,54.85015772870663,2536
samtools-htsjdk.csv,BATCHBISECT,-1,random_exponential,-1,915,63.91955835962145,2536
samtools-htsjdk.csv,BATCHSTOP4,-1,random_exponential,-1,735,71.01735015772871,2536
samtools-htsjdk.csv,BATCHDIVIDE4,-1,random_exponential,-1,952,62.46056782334385,2536
deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,linear,2,2769,-2.975083674228344,2689
deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,linear,3,2703,-0.5206396429899627,2689
deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,linear,4,2737,-1.7850502045370007,2689
deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,linear,2,2610,2.9378951283004824,2689
deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,linear,3,2604,3.1610264038676092,2689
deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,linear,4,2631,2.1569356638155455,2689
deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,linear,2,2642,1.7478616586091533,2689
deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,linear,3,2640,1.8222387504648623,2689
deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,linear,4,2656,1.2272220156191906,2689
deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,exponential,2,2725,-1.338787653402747,2689
deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,exponential,3,2769,-2.975083674228344,2689
deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,exponential,2,2607,3.049460766084053,2689
deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,exponential,3,2631,2.1569356638155455,2689
deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,exponential,2,2653,1.338787653402747,2689
deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,exponential,3,2669,0.7437709185570895,2689
deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,stagger,2,2676,0.4834510970621011,2689
deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,stagger,3,2697,-0.2975083674228358,2689
deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,stagger,2,2600,3.309780587579027,2689
deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,stagger,3,2613,2.826329490516926,2689
deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,stagger,2,2651,1.413164745258456,2689
deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,stagger,3,2645,1.6362960208255828,2689
deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,random_linear,-1,2714,-0.9297136481963548,2689
deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,random_linear,-1,2613,2.826329490516926,2689
deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,random_linear,-1,2640,1.8222387504648623,2689
deeplearning4j-deeplearning4j.csv,BATCHBISECT,-1,random_exponential,-1,2737,-1.7850502045370007,2689
deeplearning4j-deeplearning4j.csv,BATCHSTOP4,-1,random_exponential,-1,2608,3.0122722201561913,2689
deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,-1,random_exponential,-1,2647,1.5619189289698738,2689
open-keychain-open-keychain.csv,BATCHBISECT,-1,linear,2,1925,26.470588235294116,2618
open-keychain-open-keychain.csv,BATCHBISECT,-1,linear,3,1928,26.35599694423223,2618
open-keychain-open-keychain.csv,BATCHBISECT,-1,linear,4,1932,26.203208556149733,2618
open-keychain-open-keychain.csv,BATCHSTOP4,-1,linear,2,1533,41.44385026737968,2618
open-keychain-open-keychain.csv,BATCHSTOP4,-1,linear,3,1550,40.79449961802903,2618
open-keychain-open-keychain.csv,BATCHSTOP4,-1,linear,4,1553,40.67990832696715,2618
open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,linear,2,1778,32.085561497326196,2618
open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,linear,3,1778,32.085561497326196,2618
open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,linear,4,1760,32.773109243697476,2618
open-keychain-open-keychain.csv,BATCHBISECT,-1,exponential,2,1865,28.76241405653171,2618
open-keychain-open-keychain.csv,BATCHBISECT,-1,exponential,3,1972,24.675324675324674,2618
open-keychain-open-keychain.csv,BATCHSTOP4,-1,exponential,2,1510,42.32238349885409,2618
open-keychain-open-keychain.csv,BATCHSTOP4,-1,exponential,3,1584,39.49579831932773,2618
open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,exponential,2,1781,31.970970206264326,2618
open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,exponential,3,1713,34.56837280366692,2618
open-keychain-open-keychain.csv,BATCHBISECT,-1,stagger,2,1807,30.977845683728034,2618
open-keychain-open-keychain.csv,BATCHBISECT,-1,stagger,3,1851,29.297173414820477,2618
open-keychain-open-keychain.csv,BATCHSTOP4,-1,stagger,2,1510,42.32238349885409,2618
open-keychain-open-keychain.csv,BATCHSTOP4,-1,stagger,3,1511,42.28418640183346,2618
open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,stagger,2,1803,31.130634071810547,2618
open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,stagger,3,1779,32.04736440030558,2618
open-keychain-open-keychain.csv,BATCHBISECT,-1,random_linear,-1,1872,28.495034377387313,2618
open-keychain-open-keychain.csv,BATCHSTOP4,-1,random_linear,-1,1492,43.00993124522536,2618
open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,random_linear,-1,1789,31.665393430099314,2618
open-keychain-open-keychain.csv,BATCHBISECT,-1,random_exponential,-1,1991,23.949579831932766,2618
open-keychain-open-keychain.csv,BATCHSTOP4,-1,random_exponential,-1,1553,40.67990832696715,2618
open-keychain-open-keychain.csv,BATCHDIVIDE4,-1,random_exponential,-1,1716,34.45378151260505,2618
yegor256-takes.csv,BATCHBISECT,-1,linear,2,1330,37.35280263777673,2123
yegor256-takes.csv,BATCHBISECT,-1,linear,3,1275,39.94347621290626,2123
yegor256-takes.csv,BATCHBISECT,-1,linear,4,1271,40.13188883655205,2123
yegor256-takes.csv,BATCHSTOP4,-1,linear,2,1118,47.3386716910033,2123
yegor256-takes.csv,BATCHSTOP4,-1,linear,3,1108,47.80970325011776,2123
yegor256-takes.csv,BATCHSTOP4,-1,linear,4,1110,47.71549693829487,2123
yegor256-takes.csv,BATCHDIVIDE4,-1,linear,2,1275,39.94347621290626,2123
yegor256-takes.csv,BATCHDIVIDE4,-1,linear,3,1268,40.27319830428639,2123
yegor256-takes.csv,BATCHDIVIDE4,-1,linear,4,1290,39.23692887423457,2123
yegor256-takes.csv,BATCHBISECT,-1,exponential,2,1328,37.44700894959962,2123
yegor256-takes.csv,BATCHBISECT,-1,exponential,3,1297,38.90720678285445,2123
yegor256-takes.csv,BATCHSTOP4,-1,exponential,2,1140,46.30240226095148,2123
yegor256-takes.csv,BATCHSTOP4,-1,exponential,3,1137,46.44371172868582,2123
yegor256-takes.csv,BATCHDIVIDE4,-1,exponential,2,1297,38.90720678285445,2123
yegor256-takes.csv,BATCHDIVIDE4,-1,exponential,3,1211,42.95807819123881,2123
yegor256-takes.csv,BATCHBISECT,-1,stagger,2,1255,40.885539331135185,2123
yegor256-takes.csv,BATCHBISECT,-1,stagger,3,1250,41.12105511069242,2123
yegor256-takes.csv,BATCHSTOP4,-1,stagger,2,1120,47.244465379180404,2123
yegor256-takes.csv,BATCHSTOP4,-1,stagger,3,1101,48.13942534149788,2123
yegor256-takes.csv,BATCHDIVIDE4,-1,stagger,2,1344,36.69335845501649,2123
yegor256-takes.csv,BATCHDIVIDE4,-1,stagger,3,1321,37.77673104097975,2123
yegor256-takes.csv,BATCHBISECT,-1,random_linear,-1,1228,42.15732454074423,2123
yegor256-takes.csv,BATCHSTOP4,-1,random_linear,-1,1103,48.04521902967499,2123
yegor256-takes.csv,BATCHDIVIDE4,-1,random_linear,-1,1322,37.7296278850683,2123
yegor256-takes.csv,BATCHBISECT,-1,random_exponential,-1,1265,40.41450777202073,2123
yegor256-takes.csv,BATCHSTOP4,-1,random_exponential,-1,1115,47.47998115873764,2123
yegor256-takes.csv,BATCHDIVIDE4,-1,random_exponential,-1,1242,41.49788035798399,2123
keycloak-keycloak.csv,BATCHBISECT,-1,linear,2,1379,51.09929078014184,2820
keycloak-keycloak.csv,BATCHBISECT,-1,linear,3,1378,51.13475177304964,2820
keycloak-keycloak.csv,BATCHBISECT,-1,linear,4,1379,51.09929078014184,2820
keycloak-keycloak.csv,BATCHSTOP4,-1,linear,2,1141,59.53900709219858,2820
keycloak-keycloak.csv,BATCHSTOP4,-1,linear,3,1150,59.219858156028366,2820
keycloak-keycloak.csv,BATCHSTOP4,-1,linear,4,1152,59.148936170212764,2820
keycloak-keycloak.csv,BATCHDIVIDE4,-1,linear,2,1390,50.709219858156025,2820
keycloak-keycloak.csv,BATCHDIVIDE4,-1,linear,3,1430,49.290780141843975,2820
keycloak-keycloak.csv,BATCHDIVIDE4,-1,linear,4,1418,49.716312056737586,2820
keycloak-keycloak.csv,BATCHBISECT,-1,exponential,2,1382,50.99290780141844,2820
keycloak-keycloak.csv,BATCHBISECT,-1,exponential,3,1418,49.716312056737586,2820
keycloak-keycloak.csv,BATCHSTOP4,-1,exponential,2,1163,58.758865248226954,2820
keycloak-keycloak.csv,BATCHSTOP4,-1,exponential,3,1168,58.58156028368794,2820
keycloak-keycloak.csv,BATCHDIVIDE4,-1,exponential,2,1414,49.858156028368796,2820
keycloak-keycloak.csv,BATCHDIVIDE4,-1,exponential,3,1320,53.191489361702125,2820
keycloak-keycloak.csv,BATCHBISECT,-1,stagger,2,1345,52.304964539007095,2820
keycloak-keycloak.csv,BATCHBISECT,-1,stagger,3,1365,51.59574468085106,2820
keycloak-keycloak.csv,BATCHSTOP4,-1,stagger,2,1148,59.290780141843975,2820
keycloak-keycloak.csv,BATCHSTOP4,-1,stagger,3,1147,59.326241134751776,2820
keycloak-keycloak.csv,BATCHDIVIDE4,-1,stagger,2,1472,47.801418439716315,2820
keycloak-keycloak.csv,BATCHDIVIDE4,-1,stagger,3,1473,47.765957446808514,2820
keycloak-keycloak.csv,BATCHBISECT,-1,random_linear,-1,1379,51.09929078014184,2820
keycloak-keycloak.csv,BATCHSTOP4,-1,random_linear,-1,1132,59.858156028368796,2820
keycloak-keycloak.csv,BATCHDIVIDE4,-1,random_linear,-1,1485,47.340425531914896,2820
keycloak-keycloak.csv,BATCHBISECT,-1,random_exponential,-1,1406,50.141843971631204,2820
keycloak-keycloak.csv,BATCHSTOP4,-1,random_exponential,-1,1187,57.90780141843972,2820
keycloak-keycloak.csv,BATCHDIVIDE4,-1,random_exponential,-1,1286,54.39716312056738,2820
rackerlabs-blueflood.csv,BATCHBISECT,-1,linear,2,1910,33.8871581862236,2889
rackerlabs-blueflood.csv,BATCHBISECT,-1,linear,3,1923,33.437175493250265,2889
rackerlabs-blueflood.csv,BATCHBISECT,-1,linear,4,1889,34.61405330564209,2889
rackerlabs-blueflood.csv,BATCHSTOP4,-1,linear,2,1470,49.11734164070613,2889
rackerlabs-blueflood.csv,BATCHSTOP4,-1,linear,3,1478,48.84042921426099,2889
rackerlabs-blueflood.csv,BATCHSTOP4,-1,linear,4,1475,48.944271374177916,2889
rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,linear,2,1804,37.556247836621665,2889
rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,linear,3,1769,38.76773970231914,2889
rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,linear,4,1802,37.62547594323295,2889
rackerlabs-blueflood.csv,BATCHBISECT,-1,exponential,2,1862,35.548632744894434,2889
rackerlabs-blueflood.csv,BATCHBISECT,-1,exponential,3,1924,33.40256143994462,2889
rackerlabs-blueflood.csv,BATCHSTOP4,-1,exponential,2,1444,50.01730702665282,2889
rackerlabs-blueflood.csv,BATCHSTOP4,-1,exponential,3,1513,47.62893734856352,2889
rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,exponential,2,1779,38.42159916926272,2889
rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,exponential,3,1670,42.194530979577706,2889
rackerlabs-blueflood.csv,BATCHBISECT,-1,stagger,2,1849,35.99861543786777,2889
rackerlabs-blueflood.csv,BATCHBISECT,-1,stagger,3,1829,36.69089650398062,2889
rackerlabs-blueflood.csv,BATCHSTOP4,-1,stagger,2,1487,48.52890273451021,2889
rackerlabs-blueflood.csv,BATCHSTOP4,-1,stagger,3,1459,49.49809622706819,2889
rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,stagger,2,1887,34.68328141225338,2889
rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,stagger,3,1829,36.69089650398062,2889
rackerlabs-blueflood.csv,BATCHBISECT,-1,random_linear,-1,1858,35.687088958117,2889
rackerlabs-blueflood.csv,BATCHSTOP4,-1,random_linear,-1,1431,50.467289719626166,2889
rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,random_linear,-1,1827,36.7601246105919,2889
rackerlabs-blueflood.csv,BATCHBISECT,-1,random_exponential,-1,1904,34.09484250605746,2889
rackerlabs-blueflood.csv,BATCHSTOP4,-1,random_exponential,-1,1497,48.18276220145379,2889
rackerlabs-blueflood.csv,BATCHDIVIDE4,-1,random_exponential,-1,1805,37.52163378331603,2889
xetorthio-jedis.csv,BATCHBISECT,-1,linear,2,1525,48.9454301975226,2987
xetorthio-jedis.csv,BATCHBISECT,-1,linear,3,1519,49.14630063608972,2987
xetorthio-jedis.csv,BATCHBISECT,-1,linear,4,1542,48.37629728824908,2987
xetorthio-jedis.csv,BATCHSTOP4,-1,linear,2,1168,60.89722129226649,2987
xetorthio-jedis.csv,BATCHSTOP4,-1,linear,3,1173,60.72982926012722,2987
xetorthio-jedis.csv,BATCHSTOP4,-1,linear,4,1194,60.02678272514228,2987
xetorthio-jedis.csv,BATCHDIVIDE4,-1,linear,2,1562,47.706729159691996,2987
xetorthio-jedis.csv,BATCHDIVIDE4,-1,linear,3,1523,49.012387010378305,2987
xetorthio-jedis.csv,BATCHDIVIDE4,-1,linear,4,1588,46.83629059256779,2987
xetorthio-jedis.csv,BATCHBISECT,-1,exponential,2,1526,48.911951791094744,2987
xetorthio-jedis.csv,BATCHBISECT,-1,exponential,3,1552,48.04151322397054,2987
xetorthio-jedis.csv,BATCHSTOP4,-1,exponential,2,1183,60.39504519584868,2987
xetorthio-jedis.csv,BATCHSTOP4,-1,exponential,3,1206,59.62504184800803,2987
xetorthio-jedis.csv,BATCHDIVIDE4,-1,exponential,2,1580,47.10411784399063,2987
xetorthio-jedis.csv,BATCHDIVIDE4,-1,exponential,3,1344,55.005021760964176,2987
xetorthio-jedis.csv,BATCHBISECT,-1,stagger,2,1498,49.849347171074655,2987
xetorthio-jedis.csv,BATCHBISECT,-1,stagger,3,1465,50.95413458319384,2987
xetorthio-jedis.csv,BATCHSTOP4,-1,stagger,2,1210,59.49112822229662,2987
xetorthio-jedis.csv,BATCHSTOP4,-1,stagger,3,1201,59.79243388014731,2987
xetorthio-jedis.csv,BATCHDIVIDE4,-1,stagger,2,1661,44.39236692333445,2987
xetorthio-jedis.csv,BATCHDIVIDE4,-1,stagger,3,1635,45.26280549045865,2987
xetorthio-jedis.csv,BATCHBISECT,-1,random_linear,-1,1467,50.887177770338134,2987
xetorthio-jedis.csv,BATCHSTOP4,-1,random_linear,-1,1182,60.428523602276535,2987
xetorthio-jedis.csv,BATCHDIVIDE4,-1,random_linear,-1,1660,44.4258453297623,2987
xetorthio-jedis.csv,BATCHBISECT,-1,random_exponential,-1,1515,49.28021426180114,2987
xetorthio-jedis.csv,BATCHSTOP4,-1,random_exponential,-1,1181,60.46200200870439,2987
xetorthio-jedis.csv,BATCHDIVIDE4,-1,random_exponential,-1,1446,51.59022430532307,2987
orbeon-orbeon-forms.csv,BATCHBISECT,-1,linear,2,2784,10.193548387096769,3100
orbeon-orbeon-forms.csv,BATCHBISECT,-1,linear,3,2749,11.322580645161295,3100
orbeon-orbeon-forms.csv,BATCHBISECT,-1,linear,4,2794,9.870967741935488,3100
orbeon-orbeon-forms.csv,BATCHSTOP4,-1,linear,2,2330,24.83870967741936,3100
orbeon-orbeon-forms.csv,BATCHSTOP4,-1,linear,3,2313,25.38709677419355,3100
orbeon-orbeon-forms.csv,BATCHSTOP4,-1,linear,4,2358,23.935483870967744,3100
orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,linear,2,2543,17.967741935483872,3100
orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,linear,3,2521,18.677419354838705,3100
orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,linear,4,2531,18.354838709677423,3100
orbeon-orbeon-forms.csv,BATCHBISECT,-1,exponential,2,2703,12.806451612903231,3100
orbeon-orbeon-forms.csv,BATCHBISECT,-1,exponential,3,2756,11.096774193548384,3100
orbeon-orbeon-forms.csv,BATCHSTOP4,-1,exponential,2,2299,25.83870967741936,3100
orbeon-orbeon-forms.csv,BATCHSTOP4,-1,exponential,3,2334,24.709677419354833,3100
orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,exponential,2,2536,18.19354838709677,3100
orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,exponential,3,2475,20.16129032258064,3100
orbeon-orbeon-forms.csv,BATCHBISECT,-1,stagger,2,2658,14.25806451612904,3100
orbeon-orbeon-forms.csv,BATCHBISECT,-1,stagger,3,2681,13.516129032258064,3100
orbeon-orbeon-forms.csv,BATCHSTOP4,-1,stagger,2,2320,25.16129032258064,3100
orbeon-orbeon-forms.csv,BATCHSTOP4,-1,stagger,3,2297,25.903225806451616,3100
orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,stagger,2,2564,17.290322580645167,3100
orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,stagger,3,2537,18.16129032258064,3100
orbeon-orbeon-forms.csv,BATCHBISECT,-1,random_linear,-1,2770,10.645161290322577,3100
orbeon-orbeon-forms.csv,BATCHSTOP4,-1,random_linear,-1,2307,25.58064516129032,3100
orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,random_linear,-1,2556,17.548387096774192,3100
orbeon-orbeon-forms.csv,BATCHBISECT,-1,random_exponential,-1,2822,8.967741935483872,3100
orbeon-orbeon-forms.csv,BATCHSTOP4,-1,random_exponential,-1,2368,23.61290322580645,3100
orbeon-orbeon-forms.csv,BATCHDIVIDE4,-1,random_exponential,-1,2548,17.80645161290323,3100
linkedin-gobblin.csv,BATCHBISECT,-1,linear,2,3046,9.155979719654042,3353
linkedin-gobblin.csv,BATCHBISECT,-1,linear,3,3050,9.036683566954963,3353
