,project,algorithm,batch_size,update_method,factor,num_of_builds,builds_saved,testall_size
84,p6spy-p6spy.csv,BATCHBISECT,-1,linear,1,750,18.122270742358083,916
85,p6spy-p6spy.csv,BATCHBISECT,-1,linear,2,772,15.720524017467255,916
86,p6spy-p6spy.csv,BATCHBISECT,-1,linear,3,803,12.336244541484717,916
87,p6spy-p6spy.csv,BATCHBISECT,-1,linear,4,779,14.956331877729255,916
88,p6spy-p6spy.csv,BATCHSTOP4,-1,linear,1,639,30.24017467248909,916
89,p6spy-p6spy.csv,BATCHSTOP4,-1,linear,2,635,30.67685589519651,916
90,p6spy-p6spy.csv,BATCHSTOP4,-1,linear,3,694,24.235807860262014,916
91,p6spy-p6spy.csv,BATCHSTOP4,-1,linear,4,650,29.03930131004367,916
92,p6spy-p6spy.csv,BATCHDIVIDE4,-1,linear,1,650,29.03930131004367,916
93,p6spy-p6spy.csv,BATCHDIVIDE4,-1,linear,2,675,26.310043668122276,916
94,p6spy-p6spy.csv,BATCHDIVIDE4,-1,linear,3,729,20.414847161572055,916
95,p6spy-p6spy.csv,BATCHDIVIDE4,-1,linear,4,696,24.017467248908304,916
96,p6spy-p6spy.csv,BATCHBISECT,-1,exponential,2,782,14.62882096069869,916
97,p6spy-p6spy.csv,BATCHBISECT,-1,exponential,3,795,13.209606986899558,916
98,p6spy-p6spy.csv,BATCHSTOP4,-1,exponential,2,688,24.890829694323145,916
99,p6spy-p6spy.csv,BATCHSTOP4,-1,exponential,3,660,27.947598253275103,916
100,p6spy-p6spy.csv,BATCHDIVIDE4,-1,exponential,2,723,21.069868995633186,916
101,p6spy-p6spy.csv,BATCHDIVIDE4,-1,exponential,3,669,26.965065502183407,916
102,p6spy-p6spy.csv,BATCHBISECT,-1,stagger,2,779,14.956331877729255,916
103,p6spy-p6spy.csv,BATCHBISECT,-1,stagger,3,793,13.427947598253269,916
104,p6spy-p6spy.csv,BATCHSTOP4,-1,stagger,2,686,25.109170305676855,916
105,p6spy-p6spy.csv,BATCHSTOP4,-1,stagger,3,662,27.729257641921393,916
106,p6spy-p6spy.csv,BATCHDIVIDE4,-1,stagger,2,721,21.288209606986896,916
107,p6spy-p6spy.csv,BATCHDIVIDE4,-1,stagger,3,700,23.58078602620087,916
108,p6spy-p6spy.csv,BATCHBISECT,-1,random_linear,-1,859,6.222707423580786,916
109,p6spy-p6spy.csv,BATCHSTOP4,-1,random_linear,-1,703,23.253275109170303,916
110,p6spy-p6spy.csv,BATCHDIVIDE4,-1,random_linear,-1,759,17.139737991266372,916
111,p6spy-p6spy.csv,BATCHBISECT,-1,random_exponential,-1,840,8.296943231441048,916
112,p6spy-p6spy.csv,BATCHSTOP4,-1,random_exponential,-1,723,21.069868995633186,916
113,p6spy-p6spy.csv,BATCHDIVIDE4,-1,random_exponential,-1,722,21.17903930131004,916
114,p6spy-p6spy.csv,BATCHBISECT,-1,random_random,-1,859,6.222707423580786,916
115,p6spy-p6spy.csv,BATCHSTOP4,-1,random_random,-1,687,25.0,916
116,p6spy-p6spy.csv,BATCHDIVIDE4,-1,random_random,-1,769,16.04803493449782,916
117,apache-tajo.csv,BATCHBISECT,-1,half_exp,2,1269,1.2451361867704236,1285
118,apache-tajo.csv,BATCHBISECT,-1,half_exp,3,1285,0.0,1285
119,apache-tajo.csv,BATCHSTOP4,-1,half_exp,2,1249,2.8015564202334673,1285
120,apache-tajo.csv,BATCHSTOP4,-1,half_exp,3,1285,0.0,1285
121,apache-tajo.csv,BATCHDIVIDE4,-1,half_exp,2,1252,2.568093385214013,1285
122,apache-tajo.csv,BATCHDIVIDE4,-1,half_exp,3,1285,0.0,1285
123,apache-tajo.csv,BATCHBISECT,-1,linear,1,923,28.171206225680933,1285
124,apache-tajo.csv,BATCHBISECT,-1,linear,2,950,26.070038910505843,1285
