index,duration,total_builds
16,0,6
32,0,0
48,0,0
64,0,0
80,0,0
96,0,0
112,0,0
128,0,0
144,0,2
160,0,2
176,0,2
192,0,0
208,0,0
224,0,0
240,0,0
