index,duration,total_builds
2,0,0
4,0,0
6,0,1
8,0,1
10,0,1
12,0,0
14,0,0
16,0,1
18,0,1
20,0,1
22,0,0
24,0,0
26,0,0
28,0,0
30,0,0
32,0,0
34,0,1
36,0,0
38,0,0
40,0,0
42,0,0
44,0,0
46,0,1
48,0,0
50,0,0
52,0,1
54,0,0
56,0,0
58,0,0
60,0,0
62,0,0
64,0,1
66,0,0
68,0,0
70,0,0
72,0,1
74,0,0
76,0,0
78,0,1
80,0,0
82,0,0
84,0,1
86,0,0
88,0,0
90,0,1
92,0,0
94,0,1
96,0,1
98,0,0
100,0,0
102,0,0
104,0,0
106,0,0
108,0,0
110,0,0
112,0,0
114,0,0
116,0,0
118,0,1
120,0,0
122,0,0
124,0,0
126,0,0
128,0,0
130,0,0
132,0,0
134,0,0
136,0,1
138,0,1
140,0,1
142,0,1
144,0,0
146,0,1
148,0,0
150,0,0
152,0,1
154,0,0
156,0,0
158,0,0
160,0,1
162,0,1
164,0,0
166,0,0
168,0,0
170,0,0
172,0,0
174,0,1
176,0,0
178,0,1
180,0,0
182,0,0
184,0,1
186,0,1
188,0,1
190,0,0
192,0,1
194,0,0
196,0,1
198,0,0
200,0,0
202,0,0
204,0,1
206,0,0
208,0,0
210,0,1
212,0,0
214,0,0
216,0,0
218,0,0
220,0,0
222,0,1
224,0,0
226,0,1
228,0,0
230,0,1
232,0,0
234,0,0
236,0,1
238,0,1
240,0,1
242,0,1
244,0,0
246,0,0
248,0,0
250,0,1
252,0,0
254,0,0
256,0,1
258,0,0
260,0,0
262,0,1
264,0,1
266,0,0
268,0,0
270,0,0
272,0,1
274,0,1
276,0,1
278,0,0
280,0,0
282,0,1
284,0,0
286,0,0
288,0,0
290,0,0
292,0,0
294,0,0
296,0,1
298,0,0
300,0,1
302,0,0
304,0,0
306,0,0
308,0,0
310,0,0
312,0,1
314,0,0
316,0,1
318,0,1
320,0,1
322,0,0
324,0,0
326,0,0
328,0,0
330,0,1
332,0,1
334,0,0
336,0,0
338,0,1
340,0,0
342,0,0
344,0,1
346,0,0
348,0,0
350,0,0
352,0,1
354,0,0
356,0,1
358,0,0
360,0,0
362,0,0
364,0,0
366,0,0
368,0,1
370,0,1
372,0,0
374,0,1
376,0,0
378,0,0
380,0,0
382,0,0
384,0,0
386,0,0
388,0,1
390,0,0
392,0,0
394,0,0
396,0,0
398,0,1
400,0,0
402,0,1
404,0,0
406,0,0
408,0,0
410,0,0
412,0,1
414,0,0
416,0,0
418,0,0
420,0,1
422,0,1
424,0,1
426,0,1
428,0,1
430,0,1
432,0,1
434,0,1
436,0,1
438,0,1
440,0,0
442,0,1
444,0,0
446,0,0
448,0,1
450,0,0
452,0,0
454,0,1
456,0,0
458,0,0
460,0,0
462,0,0
464,0,1
466,0,1
468,0,0
470,0,0
472,0,0
474,0,1
476,0,0
478,0,0
480,0,1
482,0,0
484,0,0
486,0,0
488,0,0
490,0,0
492,0,0
494,0,0
496,0,0
498,0,1
500,0,1
502,0,0
504,0,1
506,0,1
508,0,1
510,0,1
512,0,0
514,0,1
516,0,0
518,0,0
520,0,0
522,0,0
524,0,0
526,0,0
528,0,0
530,0,1
532,0,1
534,0,1
536,0,0
538,0,1
540,0,1
542,0,1
544,0,1
546,0,0
548,0,1
550,0,0
552,0,1
554,0,1
556,0,1
558,0,0
560,0,1
562,0,1
564,0,1
566,0,1
568,0,1
570,0,1
572,0,1
574,0,1
576,0,1
578,0,1
580,0,1
582,0,1
584,0,1
586,0,0
588,0,0
590,0,0
592,0,0
594,0,0
596,0,0
598,0,0
600,0,0
602,0,1
604,0,0
606,0,0
608,0,1
610,0,0
612,0,0
614,0,0
616,0,0
618,0,0
620,0,0
622,0,1
624,0,0
626,0,0
628,0,1
630,0,0
632,0,0
634,0,0
636,0,1
638,0,0
640,0,0
642,0,0
644,0,0
646,0,0
648,0,0
650,0,0
652,0,1
654,0,0
656,0,0
658,0,0
660,0,1
662,0,0
664,0,0
666,0,0
668,0,1
670,0,1
672,0,0
674,0,0
676,0,1
678,0,1
680,0,1
682,0,0
684,0,1
686,0,0
688,0,0
690,0,1
692,0,0
694,0,1
696,0,1
698,0,1
700,0,0
702,0,0
704,0,0
706,0,0
708,0,0
710,0,0
712,0,0
714,0,0
716,0,1
718,0,1
720,0,0
722,0,0
724,0,0
726,0,1
728,0,0
730,0,0
732,0,0
734,0,0
736,0,1
738,0,0
740,0,0
742,0,0
744,0,1
746,0,1
748,0,0
750,0,0
752,0,0
754,0,1
756,0,1
758,0,0
760,0,0
762,0,0
764,0,0
766,0,0
768,0,1
770,0,1
772,0,0
774,0,0
776,0,1
778,0,0
780,0,0
782,0,0
784,0,0
786,0,0
788,0,0
790,0,0
792,0,0
794,0,1
796,0,1
798,0,1
800,0,0
802,0,1
804,0,0
806,0,1
808,0,1
810,0,1
812,0,0
814,0,0
816,0,0
818,0,0
820,0,0
822,0,0
824,0,1
826,0,0
828,0,1
830,0,1
832,0,0
834,0,0
836,0,1
838,0,0
840,0,0
842,0,0
844,0,0
846,0,0
848,0,0
850,0,1
852,0,0
854,0,1
856,0,0
858,0,0
860,0,0
862,0,0
864,0,0
866,0,1
868,0,1
870,0,0
872,0,1
874,0,0
876,0,1
878,0,1
880,0,0
882,0,0
884,0,0
886,0,0
888,0,1
890,0,0
892,0,1
894,0,1
896,0,1
898,0,0
900,0,1
902,0,1
904,0,1
906,0,0
908,0,1
910,0,1
912,0,1
914,0,0
916,0,0
918,0,1
920,0,1
922,0,0
924,0,0
926,0,0
928,0,0
930,0,0
932,0,0
934,0,0
936,0,0
938,0,1
940,0,0
942,0,0
