index,duration,total_builds
32,0,0
64,0,0
96,0,0
128,0,0
160,0,0
192,0,0
224,0,0
256,0,0
288,0,1
320,0,0
352,0,0
384,0,0
416,0,0
448,0,0
480,0,0
512,0,0
544,0,1
576,0,0
