index,duration,total_builds
2,0,0
4,0,0
6,0,1
8,0,0
10,0,0
12,0,1
14,0,0
16,0,0
18,0,1
20,0,1
22,0,1
24,0,1
26,0,0
28,0,0
30,0,1
32,0,0
34,0,0
36,0,0
38,0,0
40,0,0
42,0,0
44,0,0
46,0,0
48,0,0
50,0,0
52,0,0
54,0,0
56,0,1
58,0,1
60,0,0
62,0,0
64,0,0
66,0,1
68,0,1
70,0,1
72,0,1
74,0,1
76,0,0
78,0,1
80,0,1
82,0,1
84,0,1
86,0,0
88,0,0
90,0,0
92,0,0
94,0,0
96,0,0
98,0,0
100,0,0
102,0,0
104,0,1
106,0,1
108,0,1
110,0,1
112,0,1
114,0,1
116,0,1
118,0,0
120,0,0
122,0,0
124,0,0
126,0,0
128,0,0
130,0,0
132,0,0
134,0,0
136,0,0
138,0,0
140,0,0
142,0,0
144,0,0
146,0,0
148,0,0
150,0,0
152,0,1
154,0,0
156,0,0
158,0,1
160,0,0
162,0,0
164,0,0
166,0,0
168,0,0
170,0,1
172,0,0
174,0,0
176,0,1
178,0,1
180,0,1
182,0,1
184,0,1
186,0,1
188,0,1
190,0,0
192,0,0
194,0,0
196,0,0
198,0,0
200,0,0
202,0,0
204,0,0
206,0,1
208,0,1
210,0,0
212,0,0
214,0,0
216,0,1
218,0,1
220,0,1
222,0,0
224,0,0
226,0,0
228,0,0
230,0,0
232,0,0
234,0,0
236,0,0
238,0,0
240,0,0
242,0,0
244,0,0
246,0,0
248,0,0
250,0,0
252,0,0
254,0,0
256,0,0
258,0,1
260,0,1
262,0,1
264,0,1
266,0,1
268,0,1
270,0,1
272,0,1
274,0,0
276,0,0
278,0,1
280,0,1
282,0,0
284,0,0
286,0,0
288,0,1
290,0,1
292,0,0
294,0,0
296,0,0
298,0,1
300,0,1
302,0,1
304,0,1
306,0,1
308,0,1
310,0,1
312,0,1
314,0,1
316,0,1
318,0,1
320,0,1
322,0,0
324,0,0
326,0,0
328,0,0
330,0,0
332,0,0
334,0,0
336,0,0
338,0,1
340,0,1
342,0,1
344,0,1
346,0,1
348,0,0
350,0,0
352,0,0
354,0,0
356,0,0
358,0,0
360,0,0
362,0,0
364,0,0
366,0,0
368,0,0
370,0,0
372,0,0
374,0,0
376,0,0
378,0,0
380,0,0
382,0,0
384,0,1
386,0,1
388,0,0
390,0,0
392,0,0
394,0,0
396,0,0
398,0,0
400,0,0
402,0,0
404,0,0
406,0,0
408,0,0
410,0,0
412,0,0
414,0,0
416,0,0
418,0,0
420,0,0
422,0,0
424,0,0
426,0,0
428,0,1
430,0,1
432,0,1
434,0,0
436,0,0
438,0,1
440,0,1
442,0,1
444,0,0
446,0,0
448,0,0
450,0,0
452,0,0
454,0,0
456,0,0
458,0,1
460,0,1
462,0,1
464,0,0
466,0,0
468,0,0
470,0,0
472,0,0
474,0,0
476,0,0
478,0,0
480,0,0
482,0,0
484,0,0
486,0,0
488,0,0
490,0,0
492,0,0
494,0,0
496,0,0
498,0,1
500,0,1
502,0,1
504,0,1
506,0,1
508,0,0
510,0,0
512,0,0
514,0,1
516,0,1
518,0,0
520,0,0
522,0,0
524,0,0
526,0,0
528,0,0
530,0,0
532,0,0
534,0,0
536,0,0
538,0,0
540,0,0
542,0,0
544,0,0
546,0,0
548,0,0
550,0,0
552,0,0
554,0,1
556,0,1
558,0,1
560,0,0
562,0,0
564,0,0
566,0,0
568,0,0
570,0,0
572,0,0
574,0,0
576,0,0
578,0,0
580,0,0
582,0,0
584,0,1
586,0,1
588,0,1
590,0,1
592,0,1
594,0,1
596,0,1
598,0,1
600,0,1
602,0,1
604,0,1
606,0,1
608,0,1
610,0,1
612,0,1
614,0,1
616,0,1
618,0,1
620,0,1
622,0,1
624,0,1
626,0,1
628,0,1
630,0,0
632,0,0
634,0,0
636,0,0
