index,duration,total_builds
32,0,4
64,0,2
96,0,0
128,0,0
160,0,0
192,0,2
224,0,0
256,0,2
288,0,0
320,0,0
352,0,0
384,0,2
416,0,0
448,0,4
480,0,2
512,0,0
544,0,0
576,0,6
