index,duration,total_builds
16,0,0
32,0,0
48,0,0
64,0,0
80,0,1
96,0,6
112,0,0
128,0,0
144,0,3
160,0,4
176,0,7
192,0,4
208,0,0
224,0,3
240,0,0
